Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q3,2026-Q2,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-11,2026-02-04,2025-10-30,2025-08-06,2025-05-12,2025-02-04,2024-11-04,2024-08-08,2024-05-08,2024-02-07,2023-11-02,2023-08-11,2023-05-09,2023-02-08,2022-11-01,2022-08-12,2022-05-10
Revenue & Margin,Segment-1,-,-,-,Television Segment,-,-,-,Television Segment,-,-,-,Television Segment,-,-,-,Television Segment,-
Revenue & Margin,Segment-1 %,-,-,-,57.4%,-,-,-,56.9%,-,-,-,59.0%,-,-,-,55.8%,-
Revenue & Margin,Segment-2,-,-,-,Cable Network Programming Segment,-,-,-,Cable Network Programming Segment,-,-,-,Cable Network Programming Segment,-,-,-,Cable Network Programming Segment,-
Revenue & Margin,Segment-2 %,-,-,-,42.6%,-,-,-,43.1%,-,-,-,41.0%,-,-,-,44.2%,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"16,201,000","16,578,000","16,474,000","16,300,000","16,105,000","15,181,000","14,337,000","13,980,000","13,920,000","14,557,000","14,928,000","14,913,000","14,914,000","14,285,000","14,121,000","13,974,000","13,831,000"
Revenue & Margin,Rev-CoGS / Rev,34.99%,33.06%,33.37%,33.11%,32.17%,34.05%,32.84%,46.21%,59.50%,76.03%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
Revenue & Margin,Rev-CoGS-SG&A / Rev,20.67%,19.03%,19.69%,19.81%,19.03%,20.37%,18.57%,31.73%,45.07%,62.11%,86.06%,86.26%,86.07%,85.75%,86.17%,86.26%,86.20%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,19.73%,19.03%,19.69%,19.81%,19.03%,20.37%,18.57%,17.73%,17.49%,16.27%,17.04%,18.53%,18.79%,19.56%,18.29%,18.42%,18.33%
Revenue & Margin,Net Income / Rev,10.56%,11.41%,12.35%,13.88%,11.58%,14.39%,13.40%,10.74%,11.19%,5.75%,6.97%,8.31%,7.84%,10.55%,7.85%,8.62%,8.33%
EBITDA,Net Income ($k),"1,711,000","1,891,000","2,035,000","2,263,000","1,865,000","2,185,000","1,921,000","1,501,000","1,557,000","837,000","1,041,000","1,239,000","1,170,000","1,507,000","1,109,000","1,205,000","1,152,000"
EBITDA,D & A ($k),"401,000","395,000","392,000","385,000","381,000","384,000","384,000","389,000","394,000","402,000","408,000","411,000","407,000","393,000","383,000","363,000","348,000"
EBITDA,Net Interest Expense ($k),"234,000","223,000","227,000","227,000","232,000","232,000","224,000","216,000","204,000","204,000","192,000","218,000","275,000","311,000","348,000","377,000","383,000"
EBITDA,Tax Provision ($k),"566,000","625,000","677,000","768,000","659,000","796,000","685,000","550,000","555,000","297,000","397,000","483,000","486,000","587,000","449,000","461,000","407,000"
EBITDA,EBITDA ($k),"2,912,000","3,134,000","3,331,000","3,643,000","3,137,000","3,597,000","3,214,000","2,656,000","2,710,000","1,740,000","2,038,000","2,351,000","2,338,000","2,798,000","2,289,000","2,406,000","2,290,000"
EBITDA,Stock-Based Comp ($k),"96,000","95,000","129,000","135,000","118,000","110,000","100,000","90,000","88,000","90,000","91,000","74,000","82,000","87,000","94,000","102,000","110,000"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
