Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-03-02,2025-11-10,2025-08-07,2025-05-08,2025-02-27,2024-11-07,2024-08-07,2024-05-08,2024-02-29,2023-11-07,2023-08-03,2023-05-10,2023-05-01,2022-11-09,2022-08-08,2022-05-09,2022-03-01
Revenue & Margin,Segment-1,-,-,-,-,Subscription,-,-,-,Subscription,-,-,-,Subscription,-,-,-,Subscription
Revenue & Margin,Segment-1 %,-,-,-,-,46.9%,-,-,-,52.5%,-,-,-,46.7%,-,-,-,49.0%
Revenue & Margin,Segment-2,-,-,-,-,Advertising And Marketing Services,-,-,-,Advertising And Marketing Services,-,-,-,Advertising And Marketing Services,-,-,-,Advertising And Marketing Services
Revenue & Margin,Segment-2 %,-,-,-,-,39.5%,-,-,-,44.3%,-,-,-,41.6%,-,-,-,47.7%
Revenue & Margin,Segment-3,-,-,-,-,Political,-,-,-,Other Revenue Source,-,-,-,Political,-,-,-,Political
Revenue & Margin,Segment-3 %,-,-,-,-,12.0%,-,-,-,1.6%,-,-,-,10.4%,-,-,-,2.0%
Revenue & Margin,Others,-,-,-,-,Other Revenue Source,-,-,-,Political,-,-,-,Other Revenue Source,-,-,-,Other Businesses
Revenue & Margin,Others %,-,-,-,-,1.5%,-,-,-,1.6%,-,-,-,1.4%,-,-,-,1.2%
Revenue & Margin,Revenue Total ($k),"2,711,998","2,876,414","3,032,450","3,067,768","3,101,971","2,957,296","2,863,712","2,884,855","2,910,930","3,102,206","3,192,074","3,245,449","3,279,245","3,136,762","3,090,138","3,038,165","2,991,093"
Revenue & Margin,Rev-CoGS / Rev,36.18%,39.45%,42.05%,41.48%,42.46%,40.74%,38.79%,40.29%,40.95%,44.29%,46.15%,47.35%,48.37%,46.83%,46.97%,46.83%,46.55%
Revenue & Margin,Rev-CoGS-SG&A / Rev,22.18%,24.32%,27.78%,27.30%,28.07%,24.99%,22.46%,23.52%,24.53%,29.04%,31.33%,33.10%,33.89%,31.71%,31.69%,31.56%,31.89%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,16.33%,20.83%,24.30%,24.65%,25.30%,22.08%,19.48%,24.18%,25.20%,29.59%,31.82%,29.43%,30.21%,27.79%,27.54%,26.84%,26.82%
Revenue & Margin,Net Income / Rev,8.07%,12.00%,15.00%,15.30%,19.35%,16.69%,15.46%,19.42%,16.32%,19.91%,20.92%,18.47%,19.21%,17.24%,16.94%,16.40%,15.95%
EBITDA,Net Income ($k),"218,944","345,260","454,951","469,330","600,314","493,494","442,588","560,185","474,953","617,798","667,727","599,591","629,909","540,930","523,380","498,402","477,033"
EBITDA,D & A ($k),"96,993","100,507","105,689","109,897","113,535","113,758","113,128","112,575","113,236","115,361","117,153","119,403","121,077","131,352","133,746","134,824","136,175"
EBITDA,Net Interest Expense ($k),"145,035","134,763","136,936","139,190","142,247","145,924","146,688","145,074","143,612","149,669","157,046","165,735","174,022","176,055","179,126","182,785","185,650"
EBITDA,Tax Provision ($k),"69,325","98,966","126,901","127,844","173,944","153,583","136,641","159,641","130,199","173,602","189,628","189,451","202,370","164,606","157,649","144,605","135,481"
EBITDA,EBITDA ($k),"530,297","679,496","824,477","846,261","1,030,040","906,759","839,045","977,475","862,000","1,056,430","1,131,554","1,074,180","1,127,378","1,012,943","993,901","960,616","934,339"
EBITDA,Stock-Based Comp ($k),"26,178","28,402","31,537","34,496","38,532","39,754","35,722","31,941","24,497","22,259","22,117","23,674","19,986","25,075","25,624","18,910","27,671"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,19.41,20.33,16.76,18.22,18.29,15.78,13.89,14.68,15.30,14.57,16.24,16.91,21.19,20.68,20.97,22.40,18.56
Capital Structure,O/S Shares,"161,416,000","161,606,000","161,162,000","160,849,000","161,327,000","165,188,000","169,512,000","177,823,000","187,705,000","200,779,000","217,830,000","224,544,000","224,233,000","223,968,000","223,675,000","222,712,000","222,068,000"
Capital Structure,Market Capitalization ($k),"3,133,085","3,285,450","2,701,075","2,930,669","2,950,671","2,606,667","2,354,522","2,610,442","2,871,886","2,925,350","3,537,559","3,797,039","4,751,497","4,631,658","4,690,465","4,988,749","4,121,582"
Capital Structure,Cash ($k),"-291,240","232,775","756,540","716,647","693,214","536,253","445,729","430,764","361,036","553,030","489,373","683,179","551,681","376,641","200,770","43,316","56,989"
Capital Structure,Debt ($k),"2,601,307","2,590,128","3,125,653","3,124,890","3,139,872","3,141,504","3,142,642","3,144,629","3,158,446","3,144,748","3,145,257","3,146,838","3,160,310","3,150,833","3,153,044","3,152,709","3,320,940"
Capital Structure,Enterprise Value ($k),"6,025,632","5,642,803","5,070,188","5,338,912","5,397,329","5,211,918","5,051,435","5,324,307","5,669,296","5,517,068","6,193,443","6,260,698","7,360,126","7,405,850","7,642,739","8,098,142","7,385,533"
Capital Structure,netCommonStockIssuance ($k),"-25,327",0,0,0,"-49,831","-70,297","-72,305","-82,394","-325,000","-27,914","-300,000",0,0,0,0,0,0
Capital Structure,netDebtIssuance ($k),"-550,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-166,000","-107,000"
Liquidity & Cash Flow,DSO,81.6,76.6,73.2,72.9,72.5,76.6,79.1,78.1,78.4,74.7,72.1,71.5,71.0,73.8,75.4,76.0,76.2
Liquidity & Cash Flow,DIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,3.8,3.8,1.7,1.7,0.0
Liquidity & Cash Flow,DPO,18.5,18.1,18.4,17.6,17.3,19.1,18.7,19.1,19.5,17.4,17.4,17.9,18.0,18.1,16.3,13.8,11.4
Liquidity & Cash Flow,CCC,63.1,58.5,54.8,55.2,55.2,57.5,60.3,59.0,58.9,57.3,56.9,55.7,56.8,59.5,60.8,63.9,64.9
Liquidity & Cash Flow,OCF ($k),"325,995","468,376","619,299","644,216","684,967","613,626","504,923","517,242","587,249","620,285","728,249","786,278","812,151","759,713","696,506","639,801","501,612"
Liquidity & Cash Flow,CapEx ($k),"-43,430","-38,953","-43,608","-52,475","-52,440","-61,690","-61,086","-56,760","-54,694","-45,107","-42,730","-48,640","-51,333","-59,185","-58,549","-55,429","-63,076"
Liquidity & Cash Flow,FCF ($k),"282,565","429,423","575,691","591,741","632,527","551,936","443,837","460,482","532,555","575,178","685,519","737,638","760,818","700,528","637,957","584,372","438,536"
BQR-Mid-Mkt,Total Debt / Equity,0.8x,0.8x,1.0x,1.0x,1.0x,1.1x,1.1x,1.1x,1.2x,1.1x,1.1x,1.0x,1.0x,1.1x,1.2x,1.2x,1.3x
BQR,Total Debt / Adj Ebitda,4.9x,3.8x,3.8x,3.7x,3.0x,3.5x,3.7x,3.2x,3.7x,3.0x,2.8x,2.9x,2.8x,3.1x,3.2x,3.3x,3.6x
BQR,Adj Ebitda / Interest Expense,3.7x,5.0x,6.0x,6.1x,7.2x,6.2x,5.7x,6.7x,6.0x,7.1x,7.2x,6.5x,6.5x,5.8x,5.5x,5.3x,5.0x
BQR,Net Income before extraordinary ($k),"218,944","345,260","454,951","469,330","600,314","493,494","442,588","560,185","474,953","617,798","667,727","599,591","629,909","540,930","523,380","498,402","477,033"
BQR,(NCO-CAPEX) / Total Debt,10.86%,16.58%,18.42%,18.94%,20.14%,17.57%,14.12%,14.64%,16.86%,18.29%,21.80%,23.44%,24.07%,22.23%,20.23%,18.54%,13.21%
BQR,Score: Operating Leverage,58,52,52,48,45,48,48,45,48,45,45,45,45,45,45,48,48
BQR,Score: ICR,58,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
BQR,Score: Net Income,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
BQR,Score: FCF/Debt,58,52,48,48,45,48,55,55,52,48,45,42,42,45,45,48,55
BQR,BQR,52.2,47.1,46.1,44.8,42.9,44.8,46.5,45.4,45.8,43.7,42.9,42.2,42.2,42.9,42.9,44.8,46.5
