Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-08,2026-02-27,2025-11-07,2025-08-08,2025-05-09,2025-02-27,2024-11-07,2024-08-06,2024-05-07,2024-02-22,2023-11-07,2023-08-02,2023-05-04,2023-05-04,2022-11-08,2022-07-28,2022-04-28
Revenue & Margin,Segment-1,-,Fund Management Fee,-,-,-,Fund Management Fee,-,-,-,Fund Management Fee,-,-,-,Fund Management Fee,-,-,-
Revenue & Margin,Segment-1 %,-,57.0%,-,-,-,49.6%,-,-,-,97.1%,-,-,-,54.8%,-,-,-
Revenue & Margin,Segment-2,-,Performance Allocations,-,-,-,Performance Allocations,-,-,-,Principal Investment Income (Loss),-,-,-,Performance Allocations,-,-,-
Revenue & Margin,Segment-2 %,-,28.8%,-,-,-,45.1%,-,-,-,7.5%,-,-,-,35.5%,-,-,-
Revenue & Margin,Segment-3,-,"Segment Reporting, Reconciling Item, Excluding Corporate Nonsegment",-,-,-,Principal Investment Income (Loss),-,-,-,Incentive Fee,-,-,-,Principal Investment Income (Loss),-,-,-
Revenue & Margin,Segment-3 %,-,6.8%,-,-,-,6.0%,-,-,-,4.5%,-,-,-,15.2%,-,-,-
Revenue & Margin,Others,-,"Incentive Fee, Principal Investment Income (Loss)",-,-,-,"Incentive Fee, Segment Reporting, Reconciling Item, Excluding Corporate Nonsegment",-,-,-,"Performance Allocations, Segment Reconciling Items",-,-,-,"Incentive Fee, Segment Reconciling Items",-,-,-
