Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-06,2026-02-25,2025-11-05,2025-08-07,2025-05-06,2025-03-03,2024-11-07,2024-08-08,2024-05-09,2024-02-28,2023-11-07,2023-08-08,2023-05-10,2023-03-22,2022-11-09,2022-08-09,2022-05-10
Revenue & Margin,Segment-1,-,UNITED STATES,-,-,-,UNITED STATES,-,-,-,UNITED STATES,-,-,-,UNITED STATES,-,-,-
Revenue & Margin,Segment-1 %,-,82.2%,-,-,-,73.9%,-,-,-,75.5%,-,-,-,78.5%,-,-,-
Revenue & Margin,Segment-2,-,SPAIN,-,-,-,BRAZIL,-,-,-,BRAZIL,-,-,-,BRAZIL,-,-,-
Revenue & Margin,Segment-2 %,-,11.1%,-,-,-,15.5%,-,-,-,16.7%,-,-,-,8.8%,-,-,-
Revenue & Margin,Segment-3,-,BRAZIL,-,-,-,SPAIN,-,-,-,SPAIN,-,-,-,SPAIN,-,-,-
Revenue & Margin,Segment-3 %,-,4.8%,-,-,-,9.6%,-,-,-,6.4%,-,-,-,7.9%,-,-,-
Revenue & Margin,Others,-,AUSTRALIA,-,-,-,AUSTRALIA,-,-,-,AUSTRALIA,-,-,-,"Rest of the World, AUSTRALIA",-,-,-
Liquidity & Cash Flow,DIO,67.2,64.4,69.8,82.6,91.7,109.4,94.4,83.6,71.1,66.0,67.8,62.8,69.9,73.0,77.4,87.9,88.3
Liquidity & Cash Flow,DPO,67.4,64.0,67.3,69.1,71.9,77.9,63.8,57.5,53.4,53.5,54.5,49.5,51.6,51.0,49.9,52.1,48.4
Liquidity & Cash Flow,CCC,99.0,92.9,91.8,107.6,118.3,140.8,137.7,133.7,118.3,109.8,112.2,106.7,114.9,123.4,130.8,143.6,142.9
Liquidity & Cash Flow,OCF ($k),"85,423","101,785","115,731","133,303","93,419","153,980","190,375","217,058","233,641","231,955","235,444","268,613","237,406","141,493","-53,327","-189,842","-271,136"
Liquidity & Cash Flow,CapEx ($k),"-27,131","-21,972","-16,197","-11,761","-7,261","-7,305","-10,978","-12,092","-15,502","-16,989","-15,544","-16,148","-12,145","-10,619","-7,795","-6,052","-5,144"
Liquidity & Cash Flow,FCF ($k),"58,292","79,813","88,258","110,266","74,882","135,399","179,397","204,966","218,139","214,966","219,900","252,465","225,261","130,874","-61,122","-195,894","-276,280"
BQR-Mid-Mkt,Total Debt / Equity,2.8x,2.9x,1.7x,1.9x,2.1x,2.4x,1.5x,1.2x,1.1x,1.2x,1.1x,1.2x,1.4x,1.8x,2.2x,2.3x,2.1x
BQR,Total Debt / Adj Ebitda,40.9x,22.8x,19.6x,999.0x,999.0x,999.0x,999.0x,4.0x,3.0x,2.7x,2.7x,2.5x,3.9x,6.4x,12.2x,999.0x,999.0x
BQR,Adj Ebitda / Interest Expense,1.3x,2.2x,2.1x,-999.0x,-999.0x,-999.0x,-999.0x,6.7x,7.2x,7.5x,6.7x,7.8x,5.4x,3.7x,2.1x,-999.0x,-999.0x
BQR,Net Income before extraordinary ($k),"-66,984","-52,235","-33,392","-208,249","-225,813","-240,394","-90,405","74,047","113,514","140,984","108,788","126,334","56,145",573,"-18,038","-86,243","-86,736"
BQR,(NCO-CAPEX) / Total Debt,7.64%,10.42%,12.96%,15.89%,11.03%,19.40%,26.52%,30.11%,32.07%,29.43%,31.52%,34.12%,30.43%,17.01%,-7.91%,-23.18%,-33.43%
BQR,Score: Operating Leverage,75,75,75,75,75,75,75,52,45,45,45,45,52,75,75,75,75
BQR,Score: ICR,75,65,65,75,75,75,75,48,48,48,48,45,48,58,65,75,75
BQR,Score: Net Income,75,75,75,75,75,75,75,45,42,42,42,42,45,58,65,75,75
BQR,Score: FCF/Debt,58,58,55,52,58,48,42,35,35,42,35,35,35,48,75,75,75
BQR,BQR,70.8,69.2,68.5,69.2,70.8,68.2,66.8,45.4,42.2,43.9,42.2,41.8,45.4,61.5,71.0,75.0,75.0
