Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-03-31,2026-03-05,2025-10-23,2025-07-24,2025-04-24,2025-03-13,2024-09-30,2024-08-01,2024-03-31,2024-02-29,2023-09-30,2023-06-30,2023-03-31,2023-03-02,2022-09-30,2022-06-30,2022-03-31
Revenue & Margin,Segment-1,-,EMEA Region,-,-,-,-,-,-,-,-,-,-,-,North America,-,-,-
Revenue & Margin,Segment-1 %,-,22.0%,-,-,-,-,-,-,-,-,-,-,-,35.3%,-,-,-
Revenue & Margin,Segment-2,-,Americas,-,-,-,-,-,-,-,-,-,-,-,Europe,-,-,-
Revenue & Margin,Segment-2 %,-,18.6%,-,-,-,-,-,-,-,-,-,-,-,28.0%,-,-,-
Revenue & Margin,Segment-3,-,North America,-,-,-,-,-,-,-,-,-,-,-,Asia Pacific,-,-,-
Revenue & Margin,Segment-3 %,-,16.5%,-,-,-,-,-,-,-,-,-,-,-,11.1%,-,-,-
Revenue & Margin,Others,-,"Europe, Asia Pacific, Middle East and Africa, India region, Greater China, Latin America",-,-,-,-,-,-,-,-,-,-,-,"Middle East and Africa, Greater China, India region, Latin America",-,-,-
Revenue & Margin,Others %,-,42.9%,-,-,-,-,-,-,-,-,-,-,-,25.5%,-,-,-
