Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q2,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-07,2026-02-05,2025-11-21,2025-08-07,2025-05-08,2025-02-06,2024-11-26,2024-08-08,2024-05-02,2024-02-01,2023-11-29,2023-08-08,2023-05-04,2023-02-02,2022-11-21,2022-08-04,2022-05-05
Revenue & Margin,Segment-1,-,-,Non-utility,-,-,-,Retail,-,-,-,Retail,-,-,-,Retail,-,-
Revenue & Margin,Segment-1 %,-,-,80.8%,-,-,-,53.0%,-,-,-,45.1%,-,-,-,44.4%,-,-
Revenue & Margin,Segment-2,-,-,Utility,-,-,-,Energy Marketing,-,-,-,Energy Marketing,-,-,-,Energy Marketing,-,-
Revenue & Margin,Segment-2 %,-,-,24.4%,-,-,-,13.9%,-,-,-,24.4%,-,-,-,29.6%,-,-
Revenue & Margin,Segment-3,-,-,"Utility, Other",-,-,-,Residential,-,-,-,Residential,-,-,-,Residential,-,-
Revenue & Margin,Segment-3 %,-,-,-0.0%,-,-,-,12.4%,-,-,-,11.6%,-,-,-,8.8%,-,-
Revenue & Margin,Others,-,-,"Off System Sales and Capacity Releases, Peaking, Energy Marketing",-,-,-,"Commercial and Industrial, Wholesale, Non-utility, Other, Pipeline, Large Delivery Service, Off System Sales and Capacity Releases, Utility, Other, Electricity, Generation, Midstream Other, Peaking",-,-,-,"Commercial and Industrial, Wholesale, Non-utility, Other, Pipeline, Large Delivery Service, Off System Sales and Capacity Releases, Utility, Other, Electricity, Generation, Peaking, Midstream Other",-,-,-,"Wholesale, Commercial and Industrial, Non-utility, Other, Pipeline, Large Delivery Service, Off System Sales and Capacity Releases, Peaking, Electricity, Generation, Utility, Other, Midstream Other",-,-
Revenue & Margin,Others %,-,-,-5.1%,-,-,-,20.7%,-,-,-,18.8%,-,-,-,17.2%,-,-
Revenue & Margin,Revenue Total ($k),"7,359,000","7,340,000","7,287,000","7,332,000","7,318,000","7,119,000","7,210,000","7,372,000","7,651,000","8,290,000","8,928,000","9,458,000","9,832,000","10,192,000","10,106,000","9,610,000","9,073,000"
Revenue & Margin,Rev-CoGS / Rev,46.11%,49.01%,49.86%,49.28%,51.89%,54.35%,51.05%,53.20%,48.83%,39.29%,22.30%,21.97%,22.33%,31.72%,40.90%,48.57%,54.84%
Revenue & Margin,Rev-CoGS-SG&A / Rev,39.04%,34.48%,35.54%,35.05%,37.63%,39.06%,35.51%,30.95%,20.56%,13.24%,-1.87%,-0.60%,1.20%,11.68%,20.83%,27.00%,31.95%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,13.26%,14.63%,15.19%,13.58%,15.80%,16.48%,12.73%,17.00%,5.93%,-0.10%,-16.17%,-14.57%,-5.56%,5.20%,16.49%,22.36%,26.90%
Revenue & Margin,Net Income / Rev,8.71%,8.17%,9.30%,5.70%,7.28%,7.73%,3.73%,9.13%,-0.89%,-5.48%,-16.82%,-14.69%,-6.17%,2.12%,10.62%,14.09%,16.65%
EBITDA,Net Income ($k),"641,000","600,000","678,000","418,000","533,000","550,000","269,000","673,000","-68,000","-454,000","-1,502,000","-1,389,000","-607,000","216,000","1,073,000","1,354,000","1,511,000"
EBITDA,D & A ($k),"563,000","563,000","561,000","553,000","552,000","552,000","551,000","549,000","544,000","538,000","532,000","528,000","524,000","520,000","518,000","514,000","509,000"
EBITDA,Net Interest Expense ($k),"207,000","420,000","411,000","403,000","398,000","396,000","394,000","360,000","360,000","353,000","345,000","356,000","342,000","331,000","320,000","316,000","311,000"
EBITDA,Tax Provision ($k),"55,000","30,000","18,000","11,000","69,000","87,000","71,000","178,000","139,000","60,000","-335,000","-333,000","-288,000","-10,000","313,000","487,000","567,000"
EBITDA,EBITDA ($k),"1,466,000","1,613,000","1,668,000","1,385,000","1,552,000","1,585,000","1,285,000","1,760,000","975,000","497,000","-960,000","-838,000","-29,000","1,057,000","2,224,000","2,671,000","2,898,000"
EBITDA,Stock-Based Comp ($k),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,36.42,37.43,33.26,36.42,33.07,28.23,25.02,22.73,24.01,24.60,23.00,26.97,34.76,37.07,32.33,38.61,36.22
Capital Structure,O/S Shares,"214,833,000","214,842,000","215,093,000","214,813,000","214,976,000","214,933,000","213,121,000","210,679,000","209,826,000","209,782,000","209,767,000","209,706,000","209,857,000","209,934,000","209,765,000","210,190,000","210,163,000"
Capital Structure,Market Capitalization ($k),"7,824,218","8,041,536","7,153,993","7,823,489","7,109,256","6,067,559","5,332,287","4,788,734","5,037,922","5,160,637","4,824,641","5,655,771","7,294,629","7,782,253","6,781,702","8,115,436","7,612,104"
Capital Structure,Cash ($k),"494,000","251,000","355,000","350,000","426,000","240,000","213,000","183,000","263,000","204,000","241,000","260,000","321,000","317,000","405,000","670,000","718,000"
Capital Structure,Debt ($k),"6,792,000","6,773,000","7,561,000","6,954,000","7,031,000","7,264,000","7,143,000","6,921,000","7,117,000","7,380,000","7,249,000","7,116,000","7,217,000","7,716,000","7,000,000","6,722,000","6,967,000"
Capital Structure,Enterprise Value ($k),"14,122,218","14,563,536","14,359,993","14,427,489","13,714,256","13,091,559","12,262,287","11,526,734","11,891,922","12,336,637","11,832,641","12,511,771","14,190,629","15,181,253","13,376,702","14,167,436","13,861,104"
Capital Structure,netCommonStockIssuance ($k),"-9,000",0,"-13,000","14,000","-16,000",0,0,0,0,0,0,"3,000","-6,000","-7,000","5,000","-30,000","-2,000"
Capital Structure,netDebtIssuance ($k),"-158,000","75,000","193,000","-171,000","-267,000","176,000","182,000","-202,000","-242,000","86,000","158,000","-118,000","-509,000","635,000","314,000","-206,000","-130,000"
Liquidity & Cash Flow,DSO,48.7,50.6,52.5,52.3,51.8,52.9,54.0,54.6,54.4,53.8,54.8,54.9,56.2,56.7,56.3,56.8,56.2
Liquidity & Cash Flow,DIO,33.5,36.0,36.6,36.6,39.2,43.4,41.5,43.1,38.7,31.1,24.9,26.3,26.4,28.5,32.2,35.3,38.1
Liquidity & Cash Flow,DPO,50.7,54.4,54.9,54.8,57.3,61.3,60.1,63.3,57.7,48.1,38.5,39.6,41.9,48.0,55.3,65.9,73.6
Liquidity & Cash Flow,CCC,31.5,32.3,34.2,34.1,33.8,34.9,35.3,34.3,35.4,36.9,41.2,41.6,40.7,37.2,33.2,26.2,20.7
Liquidity & Cash Flow,OCF ($k),"1,109,000","1,129,000","1,227,000","1,288,000","1,389,000","1,227,000","1,182,000","1,281,000","1,324,000","1,466,000","1,107,000","725,000","740,000","1,070,000","716,000","1,282,000","1,235,000"
Liquidity & Cash Flow,CapEx ($k),"-871,000","-847,000","-837,000","-845,000","-828,000","-851,000","-796,000","-834,000","-885,000","-920,000","-974,000","-923,000","-863,000","-828,000","-804,000","-781,000","-741,000"
Liquidity & Cash Flow,FCF ($k),"238,000","282,000","390,000","443,000","561,000","376,000","386,000","447,000","439,000","546,000","133,000","-198,000","-123,000","242,000","-88,000","501,000","494,000"
BQR-Mid-Mkt,Total Debt / Equity,1.3x,1.4x,1.6x,1.4x,1.4x,1.6x,1.6x,1.5x,1.5x,1.7x,1.7x,1.6x,1.4x,1.5x,1.2x,1.1x,1.1x
BQR,Total Debt / Adj Ebitda,4.6x,4.2x,4.5x,5.0x,4.5x,4.6x,5.6x,3.9x,7.3x,14.8x,999.0x,999.0x,999.0x,7.3x,3.1x,2.5x,2.4x
BQR,Adj Ebitda / Interest Expense,7.1x,3.8x,4.1x,3.4x,3.9x,4.0x,3.3x,4.9x,2.7x,1.4x,-999.0x,-999.0x,-999.0x,3.2x,7.0x,8.5x,9.3x
BQR,Net Income before extraordinary ($k),"641,000","600,000","678,000","418,000","533,000","550,000","269,000","673,000","-68,000","-454,000","-1,502,000","-1,389,000","-607,000","216,000","1,073,000","1,354,000","1,511,000"
BQR,(NCO-CAPEX) / Total Debt,3.50%,4.16%,5.16%,6.37%,7.98%,5.18%,5.40%,6.46%,6.17%,7.40%,1.83%,-2.78%,-1.70%,3.14%,-1.26%,7.45%,7.09%
BQR,Score: Operating Leverage,55,52,55,58,55,55,65,52,75,75,75,75,75,75,45,45,42
BQR,Score: ICR,48,58,55,58,58,55,58,52,58,75,75,75,75,58,48,45,45
BQR,Score: Net Income,35,35,35,35,35,35,35,35,75,75,75,75,75,35,25,25,25
BQR,Score: FCF/Debt,75,75,75,65,58,75,75,65,65,58,75,75,75,75,75,58,58
BQR,BQR,54.0,54.4,55.0,54.0,51.2,55.0,59.0,51.0,70.0,70.8,75.0,75.0,75.0,62.5,47.9,43.2,42.2
