Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-07-31,2023-04-30,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-01-29,2025-11-18,2025-07-31,2025-05-02,2025-02-06,2024-11-27,2024-07-30,2024-05-03,2024-02-02,2023-11-21,2023-08-01,2023-05-02,2023-02-01,2022-11-15,2022-07-27,2022-04-27,2022-02-02
Revenue & Margin,Segment-1,-,Diagnostics,-,-,-,Diagnostics,-,-,-,Consumables,-,-,-,Diagnostics,-,-,-
Revenue & Margin,Segment-1 %,-,44.6%,-,-,-,44.2%,-,-,-,63.0%,-,-,-,62.1%,-,-,-
Revenue & Margin,Segment-2,-,Breast Health,-,-,-,Breast Health,-,-,-,"Capital Equipment, Components and Software",-,-,-,Breast Health,-,-,-
Revenue & Margin,Segment-2 %,-,36.2%,-,-,-,37.8%,-,-,-,18.4%,-,-,-,25.2%,-,-,-
Revenue & Margin,Segment-3,-,Gyn Surgical,-,-,-,Gyn Surgical,-,-,-,Service,-,-,-,Gyn Surgical,-,-,-
Revenue & Margin,Segment-3 %,-,16.6%,-,-,-,15.9%,-,-,-,18.1%,-,-,-,10.8%,-,-,-
Revenue & Margin,Others,-,Skeletal Health,-,-,-,Skeletal Health,-,-,-,Other Type of Revenue,-,-,-,Skeletal Health,-,-,-
Revenue & Margin,Others %,-,2.7%,-,-,-,2.1%,-,-,-,0.5%,-,-,-,1.9%,-,-,-
Revenue & Margin,Revenue Total ($k),"4,126,400","4,100,400","4,038,900","4,026,500","4,039,000","4,030,300","3,987,600","3,960,600","3,969,300","4,030,400","4,038,300","4,056,600","4,465,800","4,862,700","5,226,100","5,391,700","5,493,600"
Revenue & Margin,Rev-CoGS / Rev,52.82%,53.01%,51.80%,51.55%,55.98%,55.78%,54.94%,50.44%,50.92%,51.40%,51.65%,55.91%,58.87%,61.64%,63.35%,64.22%,65.56%
Revenue & Margin,Rev-CoGS-SG&A / Rev,26.87%,26.92%,25.64%,25.59%,30.83%,31.09%,30.41%,25.76%,26.32%,26.89%,26.60%,30.87%,35.48%,40.30%,42.76%,43.97%,46.63%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,17.49%,17.42%,17.51%,17.31%,23.45%,22.72%,20.51%,14.53%,15.22%,16.58%,16.76%,23.15%,28.24%,33.73%,37.10%,37.72%,40.71%
Revenue & Margin,Net Income / Rev,13.18%,13.80%,13.79%,13.83%,18.42%,19.59%,17.59%,11.78%,12.98%,11.31%,11.99%,18.56%,22.17%,26.78%,28.93%,28.79%,31.24%
EBITDA,Net Income ($k),"543,900","565,800","557,100","556,700","744,000","789,500","701,500","466,500","515,100","456,000","484,100","753,000","990,200","1,302,000","1,512,100","1,552,100","1,716,300"
EBITDA,D & A ($k),"295,400","299,800","294,900","289,800","294,600","294,500","295,400","311,600","311,400","323,400","354,500","382,700","408,000","430,100","441,300","433,000","422,100"
EBITDA,Net Interest Expense ($k),"25,300","23,700","36,500","27,500","21,600","13,400","2,100","-6,200","-18,800","-9,400","13,200","38,300","64,400","82,100","89,700","90,600","89,800"
EBITDA,Tax Provision ($k),"119,700","115,600","118,500","124,600","177,300","75,600","87,600","94,000","113,200","220,100","189,800","157,200","215,100","286,100","343,200","392,600","435,000"
EBITDA,EBITDA ($k),"984,300","1,004,900","1,007,000","998,600","1,237,500","1,173,000","1,086,600","865,900","920,900","990,100","1,041,600","1,331,200","1,677,700","2,100,300","2,386,300","2,468,300","2,663,200"
EBITDA,Stock-Based Comp ($k),"81,100","84,300","85,200","86,300","83,700","82,300","88,100","90,400","87,800","79,600","75,500","73,900","68,500","66,700","65,800","65,900","65,100"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,74.50,67.21,65.01,61.32,72.60,81.46,74.25,77.96,71.45,69.40,80.97,80.70,74.81,64.52,70.93,76.05,76.12
Capital Structure,O/S Shares,"224,405,000","225,662,650","224,315,000","225,774,000","230,284,000","233,772,000","234,604,000","235,890,000","238,627,000","245,130,000","246,908,000","247,730,000","247,319,000","250,278,000","250,756,000","251,574,000","253,499,000"
Capital Structure,Market Capitalization ($k),"16,718,172","15,166,787","14,582,718","13,844,462","16,718,618","19,043,067","17,419,347","18,389,984","17,049,899","17,012,022","19,992,141","19,991,811","18,501,934","16,147,937","17,786,123","19,132,203","19,296,344"
Capital Structure,Cash ($k),"2,168,000","1,959,500","1,735,200","1,429,500","1,782,100","2,160,200","2,439,100","2,180,000","1,932,100","2,722,500","2,765,000","2,582,200","2,441,300","2,339,500","2,375,300","2,290,800","1,420,800"
Capital Structure,Debt ($k),"2,520,300","2,626,800","2,522,500","2,531,000","2,540,400","2,658,000","2,559,200","2,568,500","2,578,000","2,904,100","2,840,200","2,843,800","2,847,700","2,921,600","2,844,500","3,093,100","3,092,900"
Capital Structure,Enterprise Value ($k),"17,070,472","15,834,087","15,370,018","14,945,962","17,476,918","19,540,867","17,539,447","18,778,484","17,695,799","17,193,622","20,067,341","20,253,411","18,908,334","16,730,037","18,255,323","19,934,503","20,968,444"
Capital Structure,netCommonStockIssuance ($k),"8,300","11,100","-28,800","-200,200","-517,300","-45,700","-100,300",-100,"-693,000","-211,200","-113,600","-50,200","-123,000","-175,400",-100,"-200,000","-189,400"
Capital Structure,netDebtIssuance ($k),-900,"-9,300","-10,100","-10,200","-10,200","-10,300","-10,300","-10,400","-260,300","-4,400","-4,800","-5,000","-4,800","-1,000","-1,200","-1,100","39,500"
Liquidity & Cash Flow,DSO,53.9,55.3,56.2,56.8,56.6,57.7,58.9,60.6,62.0,61.1,60.8,60.9,57.4,58.3,60.0,62.2,67.7
Liquidity & Cash Flow,DIO,131.1,133.4,132.1,129.5,138.7,134.6,130.3,120.0,122.7,124.0,124.7,131.1,119.7,110.0,101.3,96.9,95.4
Liquidity & Cash Flow,DPO,37.3,39.4,39.5,39.8,43.4,40.6,38.8,34.5,34.1,34.7,35.9,41.0,41.8,41.2,40.9,40.3,41.1
Liquidity & Cash Flow,CCC,147.8,149.3,148.7,146.5,151.9,151.7,150.4,146.1,150.6,150.5,149.7,151.1,135.2,127.2,120.3,118.8,122.0
Liquidity & Cash Flow,OCF ($k),"1,097,700","1,057,100","1,069,000","1,131,500","1,254,500","1,285,200","1,176,900","1,103,900","1,017,800","1,051,200","961,100","959,000","1,814,900","2,125,700","2,422,500","2,754,600","2,244,600"
Liquidity & Cash Flow,CapEx ($k),"-90,100","-84,500","-98,100","-98,700","-86,500","-87,000","-109,200","-132,300","-136,400","-134,400","-113,500","-102,700","-124,300","-148,500","-160,600","-178,300","-170,400"
Liquidity & Cash Flow,FCF ($k),"999,600","926,700","938,700","970,100","1,105,300","1,145,000","1,014,500","948,900","858,700","901,000","831,800","840,500","1,674,800","1,977,200","2,261,900","2,576,300","2,074,200"
BQR-Mid-Mkt,Total Debt / Equity,0.5x,0.5x,0.5x,0.5x,0.5x,0.5x,0.5x,0.5x,0.6x,0.6x,0.5x,0.5x,0.6x,0.6x,0.6x,0.6x,0.7x
BQR,Total Debt / Adj Ebitda,2.6x,2.6x,2.5x,2.5x,2.1x,2.3x,2.4x,3.0x,2.8x,2.9x,2.7x,2.1x,1.7x,1.4x,1.2x,1.3x,1.2x
