Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Revenue & Margin,Revenue Total ($k),"2,589,900","2,583,200","2,557,475","2,554,204","2,541,080","2,566,500","2,580,209","2,562,604","2,605,238","2,671,262","2,720,366","2,769,042","2,779,031","2,802,249","2,804,730","2,870,979","2,895,811"
Revenue & Margin,Rev-CoGS / Rev,51.87%,51.87%,52.26%,52.82%,53.48%,53.75%,54.39%,53.98%,53.37%,53.40%,53.58%,54.02%,55.03%,56.01%,56.10%,57.02%,56.73%
Revenue & Margin,Rev-CoGS-SG&A / Rev,19.30%,19.36%,19.91%,20.68%,21.65%,22.17%,22.91%,22.25%,21.69%,21.94%,22.46%,23.08%,24.17%,26.44%,26.13%,27.56%,27.36%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,9.25%,8.87%,8.82%,8.75%,9.76%,10.77%,12.24%,13.36%,12.68%,12.74%,13.28%,13.11%,14.16%,17.06%,16.63%,18.47%,18.47%
Revenue & Margin,Net Income / Rev,6.52%,29.42%,-26.43%,12.50%,-85.17%,-71.86%,-30.18%,-51.73%,-12.37%,-23.86%,-5.64%,-15.31%,-6.80%,-129.37%,-215.08%,-67.58%,-3.41%
EBITDA,Net Income ($k),"168,800","759,900","-675,900","319,172","-2,164,114","-1,844,198","-778,690","-1,325,605","-322,370","-637,324","-153,538","-424,027","-188,960","-3,625,269","-6,032,422","-1,940,157","-98,859"
EBITDA,D & A ($k),"68,500","106,600","103,500","88,200","162,700","161,700","149,600","148,000","147,400","145,900","148,700","145,700","144,000","141,800","135,500","134,900","134,500"
EBITDA,Net Interest Expense ($k),"-31,100","-46,600","-31,415","-33,341","-35,577","-33,100","-33,824","-35,400","-35,221","-51,461","-47,639","-39,074","-29,697","-19,886","-19,105","-22,042","-27,599"
EBITDA,Tax Provision ($k),"53,500","235,600","-166,700","130,948","-586,047","-498,285","-226,501","-404,104","-121,485","-212,780","-27,916","-103,697","-61,217","-1,077,769","-1,805,713","-666,584","-128,227"
EBITDA,EBITDA ($k),"259,700","1,055,500","-770,515","504,979","-2,623,038","-2,213,883","-889,415","-1,617,109","-331,676","-755,665","-80,393","-421,098","-135,874","-4,581,124","-7,721,740","-2,493,883","-120,185"
EBITDA,Stock-Based Comp ($k),"-15,300",0,"16,400","32,000","62,300","62,300","62,100","62,400","60,000","61,300","63,200","63,000","64,000","60,900","57,800","55,200","53,000"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,278.75,302.99,280.39,241.32,243.56,328.51,334.58,263.97,338.98,322.89,358.45,379.12,479.02,420.49,417.14,495.00,563.23
Capital Structure,O/S Shares,"26,958,000","26,976,000","26,923,000","27,226,000","27,941,000","27,997,000","27,949,000","28,395,000","28,518,000","28,792,000","29,102,000","29,355,000","29,596,000","29,683,000","29,709,489","29,794,000","29,931,973"
Capital Structure,Market Capitalization ($k),"7,514,542","8,173,458","7,548,940","6,570,178","6,805,310","9,197,294","9,351,176","7,495,428","9,667,032","9,296,649","10,431,612","11,129,068","14,177,076","12,481,405","12,393,016","14,748,030","16,858,585"
Capital Structure,Cash ($k),"507,200","531,800","397,800","369,300","521,400","488,100","410,377","406,913","433,280","403,815","457,850","390,001","464,136","434,215","517,943","596,584","802,316"
Capital Structure,Debt ($k),"1,378,200","1,531,000","1,395,300","1,406,500","1,369,500","1,374,700","1,388,115","1,392,671","1,399,739","1,405,443","1,405,471","1,382,252","1,381,713","1,388,098","1,378,954","1,391,664","1,404,177"
Capital Structure,Enterprise Value ($k),"8,385,542","9,172,658","8,546,440","7,607,378","7,653,410","10,083,894","10,328,914","8,481,186","10,633,491","10,298,277","11,379,233","12,121,319","15,094,653","13,435,288","13,254,027","15,543,110","17,460,446"
Capital Structure,netCommonStockIssuance ($k),"-44,400","3,900","-50,000","-136,000","-101,900",-14,"-97,837","-101,000","-4,749","-200,000","-21,321","-207,407","4,424","-90,679","4,774","-125,000",0
Capital Structure,netDebtIssuance ($k),-100,-200,-300,-200,-100,-41,-123,-118,-118,-118,-118,-116,-115,-143,-113,-150,"1,186,116"
Liquidity & Cash Flow,DSO,64.9,65.0,65.0,64.6,64.1,64.2,65.1,65.4,65.9,66.1,65.1,63.2,61.6,60.0,57.6,55.8,53.7
Liquidity & Cash Flow,DIO,226.4,228.5,234.1,238.8,243.9,242.4,246.1,243.3,234.1,226.2,218.6,210.3,205.6,197.5,186.8,179.2,172.3
Liquidity & Cash Flow,DPO,38.8,39.3,39.5,39.5,39.3,36.4,38.5,37.6,38.2,41.6,40.3,42.2,43.6,44.2,44.7,44.2,41.7
Liquidity & Cash Flow,CCC,252.5,254.2,259.6,263.9,268.7,270.1,272.7,271.1,261.8,250.8,243.4,231.3,223.5,213.3,199.7,190.9,184.3
Liquidity & Cash Flow,OCF ($k),"510,400","532,200","491,452","534,162","515,308","455,200","412,095","346,196","346,616","374,943","384,316","297,632","252,835","205,210","272,714","492,050","593,405"
Liquidity & Cash Flow,CapEx ($k),"-153,200","-157,600","-154,714","-163,243","-159,824","-165,600","-164,931","-168,773","-161,131","-156,680","-159,993","-143,497","-126,192","-123,545","-121,227","-128,280","-134,334"
Liquidity & Cash Flow,FCF ($k),"357,200","374,600","336,748","347,519","332,084","266,200","223,754","177,423","185,485","218,263","222,948","152,760","125,268","80,290","151,487","363,770","459,071"
BQR-Mid-Mkt,Total Debt / Equity,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.2x,0.1x,0.1x,0.2x,0.2x,0.1x
BQR,Total Debt / Adj Ebitda,5.3x,1.5x,999.0x,2.8x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x,999.0x
BQR,Adj Ebitda / Interest Expense,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x
BQR,Net Income before extraordinary ($k),"168,800","759,900","-675,900","319,172","-2,164,114","-1,844,198","-778,690","-1,325,605","-322,370","-637,324","-153,538","-424,027","-188,960","-3,625,269","-6,032,422","-1,940,157","-98,859"
BQR,(NCO-CAPEX) / Total Debt,25.92%,24.47%,24.13%,24.71%,24.25%,19.36%,16.12%,12.74%,13.25%,15.53%,15.86%,11.05%,9.07%,5.78%,10.99%,26.14%,32.69%
BQR,Score: Operating Leverage,65,35,75,45,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,Score: ICR,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,Score: Net Income,42,35,75,35,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,Score: FCF/Debt,42,42,42,42,42,48,52,55,55,52,52,58,58,65,58,42,35
BQR,BQR,55.0,42.8,66.8,46.2,66.8,68.2,69.2,70.0,70.0,69.2,69.2,70.8,70.8,72.5,70.8,66.8,65.0
