symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
KTRA,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/0001193125-26-297668-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/hura-20260630.htm,True,
HURA,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/0001193125-26-297668-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/hura-20260630.htm,True,
VVOS,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/0001493152-26-032387-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/form8-k.htm,True,
VVOS,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/0001493152-26-032387-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/ex10-1.htm,True,
FIGR,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/0001493152-26-032386-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/form8-k.htm,False,
FIGR,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/0001493152-26-032386-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/ex99-1.htm,False,
BNZI,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-20260707.htm,True,
BNZI,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex10_1.htm,False,
BNZI,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex10_2.htm,False,
BNZI,2026-07-07 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm,True,
