Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-07,2026-02-26,2025-10-30,2025-08-06,2025-04-30,2025-02-19,2024-10-30,2024-07-31,2024-05-01,2024-02-21,2023-11-02,2023-08-02,2023-05-03,2023-02-22,2022-11-03,2022-08-03,2022-05-04
Revenue & Margin,Segment-1,-,Residential,-,-,-,Residential,-,-,-,Residential,-,-,-,Residential,-,-,-
Revenue & Margin,Segment-1 %,-,72.6%,-,-,-,59.8%,-,-,-,59.1%,-,-,-,55.2%,-,-,-
Revenue & Margin,Segment-2,-,Agtech,-,-,-,Renewables,-,-,-,Renewables,-,-,-,Renewables,-,-,-
Revenue & Margin,Segment-2 %,-,19.3%,-,-,-,21.8%,-,-,-,24.0%,-,-,-,27.2%,-,-,-
Revenue & Margin,Segment-3,-,Infrastructure,-,-,-,Agtech,-,-,-,Agtech,-,-,-,Agtech,-,-,-
Revenue & Margin,Segment-3 %,-,8.1%,-,-,-,11.7%,-,-,-,10.5%,-,-,-,12.1%,-,-,-
Revenue & Margin,Others,-,-,-,-,-,Infrastructure,-,-,-,Infrastructure,-,-,-,Infrastructure,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,6.7%,-,-,-,6.3%,-,-,-,5.5%,-,-,-
