symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/2105274/000121390026067919/0001213900-26-067919-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2105274/000121390026067919/ea0293995-8k_interprivate5.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/2105274/000121390026067919/0001213900-26-067919-index.htm,EX-99.1,"AUDITED BALANCE SHEET AS OF JUNE 5, 2026",https://www.sec.gov/Archives/edgar/data/2105274/000121390026067919/ea029399501ex99-1.htm,False,
HNRG,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/788965/000078896526000004/0000788965-26-000004-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/788965/000078896526000004/hnrg-20260608x8k.htm,False,
HNRG,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/788965/000078896526000004/0000788965-26-000004-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/788965/000078896526000004/hnrg-20260608xex10d1.htm,False,
CRCW,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1688126/000149315226028324/0001493152-26-028324-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1688126/000149315226028324/form8-k.htm,True,
CRCW,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1688126/000149315226028324/0001493152-26-028324-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1688126/000149315226028324/ex10-2.htm,False,
ARES-PA,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1176948/000162828026042576/0001628280-26-042576-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1176948/000162828026042576/ares-20260608.htm,False,
ARES,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1176948/000162828026042576/0001628280-26-042576-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1176948/000162828026042576/ares-20260608.htm,False,
PALI,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1357459/000149315226028322/0001493152-26-028322-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1357459/000149315226028322/form8-k.htm,False,
PALI,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1357459/000149315226028322/0001493152-26-028322-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1357459/000149315226028322/ex10-2.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/2093507/000182912626006392/0001829126-26-006392-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2093507/000182912626006392/greenlandenergy_8k.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/2093507/000182912626006392/0001829126-26-006392-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/2093507/000182912626006392/greenlandenergy_ex99-1.htm,False,
OCGN,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1372299/000110465926073015/0001104659-26-073015-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1372299/000110465926073015/tm2617722d1_8k.htm,False,
HSGX,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1372299/000110465926073015/0001104659-26-073015-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1372299/000110465926073015/tm2617722d1_8k.htm,False,
IIPR,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/0001104659-26-073013-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/tm2617694d1_8k.htm,True,
IIPR,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/0001104659-26-073013-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/tm2617694d1_ex99-1.htm,False,
IIPR-PA,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/0001104659-26-073013-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/tm2617694d1_8k.htm,True,
IIPR-PA,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/0001104659-26-073013-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1677576/000110465926073013/tm2617694d1_ex99-1.htm,False,
IMRX,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1790340/000179034026000062/0001790340-26-000062-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1790340/000179034026000062/imrx-20260611.htm,False,
USGO,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000149315226028317/0001493152-26-028317-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1947244/000149315226028317/form8-k.htm,False,
USGOW,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000149315226028317/0001493152-26-028317-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1947244/000149315226028317/form8-k.htm,False,
LASE,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1807887/000149315226028316/0001493152-26-028316-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1807887/000149315226028316/form8-k.htm,False,
LASE,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1807887/000149315226028316/0001493152-26-028316-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1807887/000149315226028316/ex99-1.htm,False,
LNWO,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/0001104659-26-073012-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/tm2617506d2_8k.htm,False,
LNW,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/0001104659-26-073012-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/tm2617506d2_8k.htm,False,
SGMS,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/0001104659-26-073012-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/750004/000110465926073012/tm2617506d2_8k.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/0001213900-26-067904-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/ea0294339-8k_stagewise.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/0001213900-26-067904-index.htm,EX-10.1,"SECURITIES PURCHASE AGREEMENT, DATED AS OF JUNE 5, 2026, BY AND BETWEEN ARTIKKHO",https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/ea029433901ex10-1.htm,False,
None,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/0001213900-26-067904-index.htm,EX-10.2,"SECURITIES PURCHASE AGREEMENT, DATED AS OF JUNE 5, 2026, BY AND BETWEEN ARTIKKHO",https://www.sec.gov/Archives/edgar/data/1999261/000121390026067904/ea029433901ex10-2.htm,False,
GUTS,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/1572616/000119312526267897/0001193125-26-267897-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1572616/000119312526267897/guts-20260610.htm,False,
WSFS,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/828944/000082894426000020/0000828944-26-000020-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/828944/000082894426000020/wsfs-20260605.htm,False,
RWTO,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/0001104659-26-073010-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/tm2617215d1_8k.htm,False,
RWTO,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/0001104659-26-073010-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/tm2617215d1_ex99-1.htm,False,
RWTP,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/0001104659-26-073010-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/tm2617215d1_8k.htm,False,
RWTP,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/0001104659-26-073010-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/tm2617215d1_ex99-1.htm,False,
RWT,2026-06-11 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/0001104659-26-073010-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/930236/000110465926073010/tm2617215d1_8k.htm,False,
