symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
VCKAW,0001820190,2026-07-22 00:00:00,2026-07-22 17:30:55,8-K,False,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/0001193125-26-312591-index.htm,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/sclx-20260718.htm
VCKAU,0001820190,2026-07-22 00:00:00,2026-07-22 17:30:55,8-K,False,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/0001193125-26-312591-index.htm,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/sclx-20260718.htm
SCLX,0001820190,2026-07-22 00:00:00,2026-07-22 17:30:55,8-K,False,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/0001193125-26-312591-index.htm,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/sclx-20260718.htm
SCLXW,0001820190,2026-07-22 00:00:00,2026-07-22 17:30:55,8-K,False,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/0001193125-26-312591-index.htm,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/sclx-20260718.htm
VCKA,0001820190,2026-07-22 00:00:00,2026-07-22 17:30:55,8-K,False,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/0001193125-26-312591-index.htm,https://www.sec.gov/Archives/edgar/data/1820190/000119312526312591/sclx-20260718.htm
BHSEW,0001759186,2026-07-22 00:00:00,2026-07-22 17:30:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/0001185185-26-003094-index.htm,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/zsqr8k072126.htm
COEP,0001759186,2026-07-22 00:00:00,2026-07-22 17:30:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/0001185185-26-003094-index.htm,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/zsqr8k072126.htm
BHSE,0001759186,2026-07-22 00:00:00,2026-07-22 17:30:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/0001185185-26-003094-index.htm,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/zsqr8k072126.htm
COEPW,0001759186,2026-07-22 00:00:00,2026-07-22 17:30:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/0001185185-26-003094-index.htm,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/zsqr8k072126.htm
BHSEU,0001759186,2026-07-22 00:00:00,2026-07-22 17:30:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/0001185185-26-003094-index.htm,https://www.sec.gov/Archives/edgar/data/1759186/000118518526003094/zsqr8k072126.htm
None,0002129056,2026-07-22 00:00:00,2026-07-22 17:30:37,8-K,True,https://www.sec.gov/Archives/edgar/data/2129056/000121390026080481/0001213900-26-080481-index.htm,https://www.sec.gov/Archives/edgar/data/2129056/000121390026080481/ea029865601ex99-1.htm
CSWCZ,0000017313,2026-07-22 00:00:00,2026-07-22 17:26:58,8-K,False,https://www.sec.gov/Archives/edgar/data/17313/000001731326000084/0000017313-26-000084-index.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731326000084/cswc-20260722.htm
CSWC,0000017313,2026-07-22 00:00:00,2026-07-22 17:26:58,8-K,False,https://www.sec.gov/Archives/edgar/data/17313/000001731326000084/0000017313-26-000084-index.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731326000084/cswc-20260722.htm
CPHI,0001106644,2026-07-22 00:00:00,2026-07-22 17:26:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1106644/000121390026080475/0001213900-26-080475-index.htm,https://www.sec.gov/Archives/edgar/data/1106644/000121390026080475/ea0298921-8k_china.htm
BJDX,0001704287,2026-07-22 00:00:00,2026-07-22 17:25:23,8-K,False,https://www.sec.gov/Archives/edgar/data/1704287/000121390026080474/0001213900-26-080474-index.htm,https://www.sec.gov/Archives/edgar/data/1704287/000121390026080474/ea0298955-8k_bluejay.htm
BKRP,0001580095,2026-07-22 00:00:00,2026-07-22 17:24:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1580095/000117152026000187/0001171520-26-000187-index.htm,https://www.sec.gov/Archives/edgar/data/1580095/000117152026000187/eps12699_brpc.htm
ARCC,0001287750,2026-07-22 00:00:00,2026-07-22 17:23:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1287750/000110465926085912/0001104659-26-085912-index.htm,https://www.sec.gov/Archives/edgar/data/1287750/000110465926085912/tm2620889d1_8k.htm
SAFX,0002019793,2026-07-22 00:00:00,2026-07-22 17:22:42,8-K,False,https://www.sec.gov/Archives/edgar/data/2019793/000149315226034267/0001493152-26-034267-index.htm,https://www.sec.gov/Archives/edgar/data/2019793/000149315226034267/form8-k.htm
TTC,0000737758,2026-07-22 00:00:00,2026-07-22 17:22:08,8-K,False,https://www.sec.gov/Archives/edgar/data/737758/000073775826000025/0000737758-26-000025-index.htm,https://www.sec.gov/Archives/edgar/data/737758/000073775826000025/ttc-20260721.htm
NFLX,0001065280,2026-07-22 00:00:00,2026-07-22 17:20:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1065280/000119312526312575/0001193125-26-312575-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000119312526312575/d171951d8k.htm
PFBX,0000770460,2026-07-22 00:00:00,2026-07-22 17:20:15,8-K,False,https://www.sec.gov/Archives/edgar/data/770460/000110465926085904/0001104659-26-085904-index.htm,https://www.sec.gov/Archives/edgar/data/770460/000110465926085904/pfbx-20260722x8k.htm
FIVE,0001177609,2026-07-22 00:00:00,2026-07-22 17:19:51,8-K,False,https://www.sec.gov/Archives/edgar/data/1177609/000119312526312573/0001193125-26-312573-index.htm,https://www.sec.gov/Archives/edgar/data/1177609/000119312526312573/d19155d8k.htm
DYN,0001818794,2026-07-22 00:00:00,2026-07-22 17:19:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1818794/000119312526312571/0001193125-26-312571-index.htm,https://www.sec.gov/Archives/edgar/data/1818794/000119312526312571/d112911d8k.htm
DRIO,0001533998,2026-07-22 00:00:00,2026-07-22 17:19:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1533998/000110465926085900/0001104659-26-085900-index.htm,https://www.sec.gov/Archives/edgar/data/1533998/000110465926085900/tm2621105d1_8k.htm
PDCC,0001998043,2026-07-22 00:00:00,2026-07-22 17:18:04,8-K,False,https://www.sec.gov/Archives/edgar/data/1998043/000121465926008835/0001214659-26-008835-index.htm,https://www.sec.gov/Archives/edgar/data/1998043/000121465926008835/g7212638k.htm
PSA-PM,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PG,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PI,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PH,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PN,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PJ,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PO,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PP,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PK,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
PSA-PQ,0001393311,2026-07-22 00:00:00,2026-07-22 17:17:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/0001193125-26-312563-index.htm,https://www.sec.gov/Archives/edgar/data/1393311/000119312526312563/d137665d8k.htm
