Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q3,2026-Q2,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-08,2026-02-05,2025-11-06,2025-08-28,2025-03-31,2025-03-20,2024-09-30,2024-08-28,2024-03-31,2023-12-31,2023-10-20,2023-09-13,2023-03-31,2022-12-31,2022-10-13,2022-09-13,2022-03-31
Revenue & Margin,Segment-1,-,-,-,AUSTRALIA,-,-,-,AUSTRALIA,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,-,-,96.7%,-,-,-,97.5%,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,-,-,CANADA,-,-,-,North America,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,-,-,3.3%,-,-,-,2.5%,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"757,074","757,102","688,554","501,023","370,529","279,656","205,559","187,192","164,609","121,986","93,694","74,280","52,489","52,549","53,398","45,865","35,684"
Revenue & Margin,Rev-CoGS / Rev,53.58%,54.16%,54.98%,48.54%,64.81%,68.60%,73.27%,88.14%,88.09%,85.46%,81.35%,76.27%,72.75%,75.40%,81.63%,86.22%,89.04%
Revenue & Margin,Rev-CoGS-SG&A / Rev,10.07%,15.76%,21.35%,17.34%,42.66%,44.24%,45.24%,62.41%,62.23%,53.19%,45.15%,41.10%,33.74%,36.10%,43.51%,40.39%,50.26%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,-29.24%,-13.25%,0.34%,3.07%,-6.51%,-16.37%,-32.11%,-14.07%,-8.05%,-20.09%,-160.45%,-285.95%,-404.29%,-392.18%,-138.61%,-4.57%,18.33%
Revenue & Margin,Net Income / Rev,10.16%,40.76%,64.21%,1.16%,-31.52%,-32.90%,-36.66%,-15.47%,-5.36%,-16.81%,-169.95%,-316.20%,-400.34%,-397.90%,-26.53%,-622.87%,-975.30%
EBITDA,Net Income ($k),"76,923","308,606","442,125","5,811","-116,801","-92,019","-75,359","-28,957","-8,815","-20,506","-159,232","-234,878","-210,137","-209,094","-14,168","-285,676","-348,026"
EBITDA,D & A ($k),"309,507","272,597","209,498","158,203","143,919","105,301","76,781","50,438","31,610","28,044","29,984","31,894","27,899","24,981","16,736","7,962","6,462"
EBITDA,Net Interest Expense ($k),"-11,620","-2,464","2,778","-1,641","-2,828","-6,396","-7,166","-5,579","-3,155",286,"11,014","15,303","17,334","16,117","16,181","22,751","30,526"
EBITDA,Tax Provision ($k),-850,"10,447","195,972","6,567","9,550","7,985","3,915","3,454","3,270",118,772,966,398,"-2,315",380,"1,581","3,041"
EBITDA,EBITDA ($k),"373,960","589,186","850,373","168,940","33,840","14,871","-1,829","19,356","22,910","7,942","-117,462","-186,715","-164,506","-170,311","19,129","-253,382","-307,997"
EBITDA,Stock-Based Comp ($k),"130,636","138,406","80,175","7,770","-9,852","-11,805","-5,839",64,"21,768","19,454","16,640","14,123","14,114","10,611","7,459","4,074",0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,34.28,37.77,46.93,14.57,6.09,9.82,8.44,12.62,6.47,7.15,3.71,4.66,3.06,1.25,4.13,3.35,15.67
