Revenue & Margin,Others,-,-,-,-,-,"Service, Other",-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,5.0%,-,-,-,-,-,-,-,-,-,-,-
EBITDA,Net Interest Expense ($k),"31,847","30,073","34,044","33,366","30,982","29,794","24,732","22,517","20,775","22,069","19,538","15,680","12,953","6,670","4,374","2,324",142
EBITDA,Tax Provision ($k),"-80,573","-51,836","136,870","118,304","88,856","113,457","2,612","2,220","4,337",230,"-1,530","-1,276","8,008","5,349","19,681","19,162","22,306"
EBITDA,EBITDA ($k),"-232,709","-143,399","455,704","369,412","124,070","528,524","259,306","245,326","307,816","70,707",865,"22,229","18,719","-4,106","67,092","44,031","47,971"
EBITDA,Stock-Based Comp ($k),"104,883","57,802","22,093","20,732","20,102","20,783","16,857","12,203","7,063","5,624","6,950","8,542","8,649","6,913","7,721","8,627","8,418"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,46.91,45.94,34.81,18.60,11.62,20.49,12.26,15.25,10.82,9.90,9.75,16.50,12.50,5.76,12.31,8.56,34.51
Capital Structure,O/S Shares,"111,064,728","105,328,890","105,565,856","104,246,041","102,854,747","91,320,744","91,182,107","90,192,842","89,149,845","47,803,123","43,197,355","43,193,201","42,337,489","41,481,777","38,906,019","35,602,695","34,092,291"
Capital Structure,Market Capitalization ($k),"5,210,046","4,838,809","3,674,747","1,938,976","1,195,172","1,871,162","1,117,893","1,375,441","964,601","473,251","421,174","712,688","529,292","238,733","478,779","304,764","1,176,476"
Capital Structure,Cash ($k),"160,016","44,914","33,493","216,251","108,382","85,044","72,282","175,476","11,546","30,734","12,744","20,146","15,904","30,515","33,021","60,132","78,524"
Capital Structure,Debt ($k),"422,911","429,331","390,650","361,995","354,861","345,649","343,970","368,821","218,651","202,352","143,074","48,390","191,695","47,419","50,279","49,805","43,479"
Capital Structure,Enterprise Value ($k),"5,472,941","5,223,226","4,031,904","2,084,720","1,441,651","2,131,767","1,389,581","1,568,786","1,171,706","644,869","551,504","740,932","705,084","255,637","496,037","294,437","1,141,431"
Capital Structure,netCommonStockIssuance ($k),"230,670","309,414","130,859","205,286","112,138","162,052",67,"20,980",132,9,2,0,0,"37,824","5,883","43,564","32,091"
Capital Structure,netDebtIssuance ($k),"-29,713","59,135","27,286",-851,-119,"-1,110","-2,950","146,892","-14,749","-58,735","-15,089","-10,393","-8,994","7,766","1,761","28,027","43,479"
Liquidity & Cash Flow,DSO,-173.9,-77.1,8.6,6.6,7.2,7.2,27.7,26.6,10.2,9.2,9.0,9.1,8.8,9.3,7.6,8.5,6.1
Liquidity & Cash Flow,DIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,32.9,41.2,72.3,93.2,34.5,48.4,38.4,588.2,731.6
Liquidity & Cash Flow,DPO,0.0,0.0,11.1,13.2,13.4,45.5,52.4,60.2,94.0,114.9,115.7,93.8,54.7,11.8,15.2,59.0,69.4
Liquidity & Cash Flow,CCC,-173.9,-77.1,-2.5,-6.6,-6.2,-38.3,-24.6,-41.0,-51.0,-64.5,-34.5,8.4,-11.4,45.9,30.9,537.7,668.3
Liquidity & Cash Flow,OCF ($k),"-132,599","-139,226","-103,506","-108,478","-82,167","-83,844","-58,588","-52,191","-30,714","-4,448","-30,370","-59,529","-86,006","-105,034","-110,333","-104,686","-95,145"
Liquidity & Cash Flow,CapEx ($k),"-190,209","-216,928","-182,162","-251,879","-211,486","-166,315","-129,351","-20,632","-18,219",-138,"62,840","27,047","-26,393","-72,701","-190,736","-178,573","-132,581"
Liquidity & Cash Flow,FCF ($k),"-814,385","-787,310","-751,716","-465,640","-398,936","-354,546","-140,067","-72,823","-48,933","-4,587","32,470","-32,482","-112,399","-177,735","-301,069","-283,260","-227,727"
BQR-Mid-Mkt,Total Debt / Equity,0.3x,0.3x,0.3x,0.3x,0.4x,0.4x,0.5x,0.6x,0.3x,0.4x,6.1x,0.1x,0.4x,0.1x,0.1x,0.1x,0.1x
BQR,Total Debt / Adj Ebitda,999.0x,999.0x,0.9x,1.0x,2.9x,0.7x,1.3x,1.5x,0.7x,2.9x,165.5x,2.2x,10.2x,999.0x,0.7x,1.1x,0.9x
BQR,Adj Ebitda / Interest Expense,-999.0x,-999.0x,13.4x,11.1x,4.0x,17.7x,10.5x,10.9x,14.8x,3.2x,0.0x,1.4x,1.4x,-999.0x,15.3x,18.9x,338.5x
BQR,Net Income before extraordinary ($k),"-312,109","-226,149","205,757","156,295","-52,883","331,882","187,624","182,603","253,197","19,649","-69,012","-65,198","-89,212","-110,653","-31,803","-31,803","-10,556"
BQR,(NCO-CAPEX) / Total Debt,-192.57%,-183.38%,-192.43%,-128.63%,-112.42%,-102.57%,-40.72%,-19.74%,-22.38%,-2.27%,22.69%,-67.13%,-58.63%,-374.82%,-598.80%,-568.74%,-523.76%
BQR,Score: Operating Leverage,75,75,25,25,45,25,35,35,25,45,75,42,75,75,25,35,25
BQR,Score: ICR,75,75,35,42,55,25,42,42,35,58,75,75,75,75,25,25,15
BQR,Score: Net Income,75,75,35,42,75,35,42,42,35,52,75,75,75,75,75,75,65
BQR,Score: FCF/Debt,75,75,75,75,75,75,75,75,75,75,45,75,75,75,75,75,75
BQR,BQR,75.0,75.0,41.5,44.3,61.5,40.0,47.8,47.8,41.5,56.2,67.5,63.5,75.0,75.0,50.0,53.5,46.0
