symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
BFRGW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1829247/000149315226028747/0001493152-26-028747-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1829247/000149315226028747/form8-k.htm,False,
BFRG,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1829247/000149315226028747/0001493152-26-028747-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1829247/000149315226028747/form8-k.htm,False,
MLAB,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/724004/000072400426000056/0000724004-26-000056-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/724004/000072400426000056/mlab20260615_8k.htm,False,
MLAB,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/724004/000072400426000056/0000724004-26-000056-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/724004/000072400426000056/ex_977035.htm,False,
SG,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1477815/000162828026043310/0001628280-26-043310-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1477815/000162828026043310/sg-20260611.htm,False,
CBRE,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1138118/000119312526271325/0001193125-26-271325-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1138118/000119312526271325/cbre-20260615.htm,False,
SNWV,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1417663/000162828026043306/0001628280-26-043306-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1417663/000162828026043306/snwv-20260611.htm,False,
IIPR,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926074144/0001104659-26-074144-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1677576/000110465926074144/tm2617982d1_8k.htm,True,
IIPR-PA,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1677576/000110465926074144/0001104659-26-074144-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1677576/000110465926074144/tm2617982d1_8k.htm,True,
VIVK,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006493/0001829126-26-006493-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006493/vivakorinc_8k.htm,False,
VIVK,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006493/0001829126-26-006493-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006493/vivakorinc_ex99-1.htm,False,
BRLI,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
BRLIR,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
BRLIU,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
BRLIW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
NUKKW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
NUKK,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/0001213900-26-068924-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1787518/000121390026068924/ea0294784-8k_t3defense.htm,False,
CIFR,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/0000950103-26-008994-index.htm,8-K,FORM 8K,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/dp248453_8k.htm,True,
CIFRW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/0000950103-26-008994-index.htm,8-K,FORM 8K,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/dp248453_8k.htm,True,
GWAC,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/0000950103-26-008994-index.htm,8-K,FORM 8K,https://www.sec.gov/Archives/edgar/data/1819989/000095010326008994/dp248453_8k.htm,True,
NEO,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1077183/000107718326000029/0001077183-26-000029-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1077183/000107718326000029/neo-20260615.htm,False,
NEO,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1077183/000107718326000029/0001077183-26-000029-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1077183/000107718326000029/exhibit991-convertiblenote.htm,False,
TFX,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/96943/000119312526271318/0001193125-26-271318-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/96943/000119312526271318/d138783d8k.htm,True,
RCRTW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/0001683168-26-004843-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/nixxy_8k.htm,True,
RCRTW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/0001683168-26-004843-index.htm,EX-10.1,"BINDING LETTER OF INTENT, DATED JUNE 15, 2026",https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/nixxy_ex1001.htm,False,
RCRT,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/0001683168-26-004843-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/nixxy_8k.htm,True,
RCRT,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/0001683168-26-004843-index.htm,EX-10.1,"BINDING LETTER OF INTENT, DATED JUNE 15, 2026",https://www.sec.gov/Archives/edgar/data/1462223/000168316826004843/nixxy_ex1001.htm,False,
PCT,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518d8k.htm,True,
PCT,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex101.htm,False,
PCT,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex991.htm,False,
PCTTW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518d8k.htm,True,
PCTTW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex101.htm,False,
PCTTW,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex991.htm,False,
PCTTU,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518d8k.htm,True,
PCTTU,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex101.htm,False,
PCTTU,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/0001193125-26-271316-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1830033/000119312526271316/d120518dex991.htm,False,
BOMN,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1494582/000143774926020684/0001437749-26-020684-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1494582/000143774926020684/bomn20260615_8k.htm,True,
BOC,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1494582/000143774926020684/0001437749-26-020684-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1494582/000143774926020684/bomn20260615_8k.htm,True,
NEM,2026-06-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1164727/000110465926074137/0001104659-26-074137-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1164727/000110465926074137/tm2617970d1_8k.htm,False,
