symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
LSF,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1650696/000143774926023571/0001437749-26-023571-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1650696/000143774926023571/lsf20260714_8k.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2139246/000118518526002966/0001185185-26-002966-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2139246/000118518526002966/vac28k071426.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2139246/000118518526002966/0001185185-26-002966-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/2139246/000118518526002966/vac2ex99-1.htm,False,
VST,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1692819/000114036126028454/0001140361-26-028454-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1692819/000114036126028454/ef20077988_8k.htm,False,
TLN,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000058/0001622536-26-000058-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000058/tln-20260714.htm,False,
TLN,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000058/0001622536-26-000058-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000058/a20260714pressreleasepjm20.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2020737/000149315226033213/0001493152-26-033213-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2020737/000149315226033213/form8-k.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2084026/000143774926023568/0001437749-26-023568-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2084026/000143774926023568/quma20260714_8k.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2084026/000143774926023568/0001437749-26-023568-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/2084026/000143774926023568/ex_988109.htm,False,
VIIAU,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-20260713.htm,True,
VIIAU,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-ex99_1.htm,False,
VII,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-20260713.htm,True,
VII,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-ex99_1.htm,False,
VIIAW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-20260713.htm,True,
VIIAW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-ex99_1.htm,False,
BNZIW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-20260713.htm,True,
BNZIW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-ex99_1.htm,False,
BNZI,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-20260713.htm,True,
BNZI,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/0001193125-26-303412-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1826011/000119312526303412/bnzi-ex99_1.htm,False,
RMCF,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1616262/000121390026078026/0001213900-26-078026-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1616262/000121390026078026/ea0298051-8k_rocky.htm,False,
RMCF,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1616262/000121390026078026/0001213900-26-078026-index.htm,EX-99.1,"PRESS RELEASE OF ROCKY MOUNTAIN CHOCOLATE FACTORY, INC., DATED JULY 14, 2026",https://www.sec.gov/Archives/edgar/data/1616262/000121390026078026/ea029805101ex99-1.htm,False,
FIGR,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2064124/000095010326010619/0000950103-26-010619-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2064124/000095010326010619/dp250054_8k.htm,True,
CEG,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1868275/000186827526000080/0001868275-26-000080-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1168165/000186827526000080/ceg-20260714.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1168165/000186827526000080/0001868275-26-000080-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1168165/000186827526000080/ceg-20260714.htm,False,
HWBK,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/893847/000089384726000081/0000893847-26-000081-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/893847/000089384726000081/hwbk-20260710.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2128045/000121390026078023/0001213900-26-078023-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2128045/000121390026078023/ea0297751-8k_bleich3.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2128045/000121390026078023/0001213900-26-078023-index.htm,EX-99.1,"AUDITED BALANCE SHEET AS OF JULY 8, 2026",https://www.sec.gov/Archives/edgar/data/2128045/000121390026078023/ea029775101ex99-1.htm,False,
PNR,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/77360/000007736026000039/0000077360-26-000039-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/77360/000007736026000039/pnr-20260710.htm,False,
PNR,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/77360/000007736026000039/0000077360-26-000039-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/77360/000007736026000039/july2026pre-earningsexhibit.htm,False,
LGVN,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1721484/000121390026078019/0001213900-26-078019-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1721484/000121390026078019/ea0297987-8k_longeveron.htm,False,
LGVN,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1721484/000121390026078019/0001213900-26-078019-index.htm,EX-10.1,"REVISED LETTER AGREEMENT, DATED JULY 8, 2026",https://www.sec.gov/Archives/edgar/data/1721484/000121390026078019/ea029798701ex10-1.htm,False,
WLFC,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/0001018164-26-000058-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/wlfc-20260710.htm,True,
WLFC,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/0001018164-26-000058-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/newsreleaseissuedbywillisl.htm,False,
WLFCP,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/0001018164-26-000058-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/wlfc-20260710.htm,True,
WLFCP,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/0001018164-26-000058-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1018164/000101816426000058/newsreleaseissuedbywillisl.htm,False,
USGO,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/0001437749-26-023560-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/usgo20260702_8k.htm,False,
USGO,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/0001437749-26-023560-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/ex_988115.htm,False,
USGOW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/0001437749-26-023560-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/usgo20260702_8k.htm,False,
USGOW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/0001437749-26-023560-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1947244/000143774926023560/ex_988115.htm,False,
OAKUR,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/0001213900-26-078015-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/ea0298045-8k_oakwoods.htm,False,
OAKUU,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/0001213900-26-078015-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/ea0298045-8k_oakwoods.htm,False,
OAKUW,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/0001213900-26-078015-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/ea0298045-8k_oakwoods.htm,False,
OAKU,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/0001213900-26-078015-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1945422/000121390026078015/ea0298045-8k_oakwoods.htm,False,
None,2026-07-14 00:00:00,https://www.sec.gov/Archives/edgar/data/2093101/000119312526303393/0001193125-26-303393-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2093101/000119312526303393/d132402d8k.htm,False,
