symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
IPEXU,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
IPEX,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
MAYAR,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
MAYA,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
IPEXR,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
MAYAU,0002028355,2026-08-31 00:00:00,2026-08-31 17:29:07,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/0001213900-26-095807-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026095807/ea0303966-8k425_inflection5.htm
DGII,0000854775,2026-08-31 00:00:00,2026-08-31 17:26:26,8-K,False,https://www.sec.gov/Archives/edgar/data/854775/000110465926103966/0001104659-26-103966-index.htm,https://www.sec.gov/Archives/edgar/data/854775/000110465926103966/tm2624262d1_8k.htm
COLD,0001455863,2026-08-31 00:00:00,2026-08-31 17:26:22,8-K,False,https://www.sec.gov/Archives/edgar/data/1455863/000119312526377096/0001193125-26-377096-index.htm,https://www.sec.gov/Archives/edgar/data/1455863/000119312526377096/d176870d8k.htm
HCWC,0001948864,2026-08-31 00:00:00,2026-08-31 17:25:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1948864/000149315226040875/0001493152-26-040875-index.htm,https://www.sec.gov/Archives/edgar/data/1948864/000149315226040875/form8-k.htm
NUKKW,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
NUKK,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
BRLIU,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
BRLIW,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
BRLIR,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
BRLI,0001787518,2026-08-31 00:00:00,2026-08-31 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/0001185185-26-003774-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003774/dfns8k082626.htm
