symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
KSS,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/885639/000119312526234927/0001193125-26-234927-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/885639/000119312526234927/kss-20260520.htm,False,
KSS,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/885639/000119312526234927/0001193125-26-234927-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/885639/000119312526234927/kss-ex10_1.htm,False,
ZNTL,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1725160/000172516026000045/0001725160-26-000045-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1725160/000172516026000045/zntl-20260521.htm,False,
ZNTL,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1725160/000172516026000045/0001725160-26-000045-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1725160/000172516026000045/asco2026datapressreleasefi.htm,False,
IMMX,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1873835/000149315226024872/0001493152-26-024872-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1873835/000149315226024872/form8-k.htm,False,
IMMX,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1873835/000149315226024872/0001493152-26-024872-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1873835/000149315226024872/ex99-1.htm,False,
CNDT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1677703/000167770326000069/0001677703-26-000069-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1677703/000167770326000069/cndt-20260521.htm,True,
CNDT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1677703/000167770326000069/0001677703-26-000069-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1677703/000167770326000069/exhibit991cndtdouglastrans.htm,False,
TLN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000042/0001622536-26-000042-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000042/tln-20260520.htm,True,
TLN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000042/0001622536-26-000042-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1622536/000162253626000042/ex101amendmentno6tocredita.htm,True,
RDN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/0001193125-26-234920-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/d67298d8k.htm,False,
RDN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/0001193125-26-234920-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/d67298dex101.htm,False,
RDN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/0001193125-26-234920-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/890926/000119312526234920/d67298dex102.htm,False,
DAKT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/915779/000162828026037400/0001628280-26-037400-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/915779/000162828026037400/dakt-20260518.htm,False,
DAKT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/915779/000162828026037400/0001628280-26-037400-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/915779/000162828026037400/firstamendment_toxconsulti.htm,False,
VERI,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1615165/000119312526234915/0001193125-26-234915-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1615165/000119312526234915/d149586d8k.htm,True,
FONR,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/355019/000119312526234914/0001193125-26-234914-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/355019/000119312526234914/d53330d8k.htm,False,
NRDS,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1625278/000162527826000048/0001625278-26-000048-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1625278/000162527826000048/nrds-20260521.htm,False,
IDA,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1057877/000105787726000108/0001057877-26-000108-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/49648/000105787726000108/ida-20260521.htm,False,
,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/49648/000105787726000108/0001057877-26-000108-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/49648/000105787726000108/ida-20260521.htm,False,
INGR,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1046257/000104625726000177/0001046257-26-000177-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1046257/000104625726000177/ingr-20260520.htm,False,
CYN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1874097/000121390026060162/0001213900-26-060162-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1874097/000121390026060162/ea0291916-8k_cyngn.htm,False,
CYN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1874097/000121390026060162/0001213900-26-060162-index.htm,EX-99.1,"PRESS RELEASE DATED MAY 14, 2026",https://www.sec.gov/Archives/edgar/data/1874097/000121390026060162/ea029191601ex99-1.htm,False,
PTLO,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1871509/000187150926000037/0001871509-26-000037-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1871509/000187150926000037/ptlo-20260520.htm,False,
PTLO,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1871509/000187150926000037/0001871509-26-000037-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1871509/000187150926000037/exhibit101-independentcont.htm,False,
GFOR-WT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/0001213900-26-060160-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/ea0291582-8k_nkgen.htm,True,
GFOR-WT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/0001213900-26-060160-index.htm,EX-10.1,"SECOND AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT, DATED MAY 15, 2026, BY A",https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/ea029158201ex10-1.htm,True,
GFOR-WT,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/0001213900-26-060160-index.htm,EX-10.2,"SECURED CONVERTIBLE PROMISSORY NOTE (ADDITIONAL NOTE #2), DATED MAY 15, 2026, IS",https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/ea029158201ex10-2.htm,True,
GFOR-UN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/0001213900-26-060160-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/ea0291582-8k_nkgen.htm,True,
GFOR-UN,2026-05-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/0001213900-26-060160-index.htm,EX-10.1,"SECOND AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT, DATED MAY 15, 2026, BY A",https://www.sec.gov/Archives/edgar/data/1845459/000121390026060160/ea029158201ex10-1.htm,True,
