Revenue & Margin,Segment-3,-,Space Systems,-,-,-,Mission Systems,-,-,-,Aeronautics Systems,-,-,-,Mission Systems,-,-,-
Revenue & Margin,Segment-3 %,-,25.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,"Defense Systems, Intersegment Eliminations",-,-,-,"Defense Systems, Intersegment Eliminations",-,-,-,"Defense Systems, Intersegment Eliminations",-,-,-,"Defense Systems, Intersegment Eliminations",-,-,-
Revenue & Margin,Others %,-,13.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Liquidity & Cash Flow,CCC,68.2,65.9,67.3,66.0,65.3,65.4,68.4,67.6,67.2,66.2,62.2,63.0,64.5,63.7,65.6,63.2,59.4
Liquidity & Cash Flow,OCF ($k),"4,666,000","4,757,000","3,438,000","2,972,000","3,529,000","4,388,000","4,240,000","4,377,000","3,871,000","3,875,000","3,696,000","3,803,000","2,687,000","2,901,000","2,092,000","1,920,000","3,145,000"
Liquidity & Cash Flow,CapEx ($k),"-1,361,000","-1,450,000","-1,604,000","-1,664,000","-1,753,000","-1,767,000","-1,754,000","-1,752,000","-1,736,000","-1,775,000","-1,604,000","-1,541,000","-1,500,000","-1,435,000","-1,536,000","-1,487,000","-1,454,000"
Liquidity & Cash Flow,FCF ($k),"3,305,000","3,307,000","1,834,000","1,308,000","1,776,000","2,621,000","2,486,000","2,625,000","2,135,000","2,100,000","2,092,000","2,262,000","1,187,000","1,466,000","556,000","433,000","1,691,000"
BQR-Mid-Mkt,Total Debt / Equity,1.0x,1.2x,1.2x,1.2x,1.2x,1.3x,1.4x,1.4x,1.4x,1.2x,1.1x,1.2x,1.2x,1.1x,1.2x,1.2x,1.2x
BQR,Total Debt / Adj Ebitda,2.2x,2.7x,2.8x,2.8x,2.8x,2.9x,4.3x,4.4x,4.6x,4.2x,2.3x,2.5x,2.4x,2.2x,1.9x,1.9x,1.8x
BQR,Adj Ebitda / Interest Expense,11.5x,10.8x,10.8x,10.5x,10.3x,11.3x,7.9x,8.0x,7.8x,7.8x,13.8x,14.2x,15.0x,15.2x,16.5x,16.5x,16.6x
BQR,Net Income before extraordinary ($k),"4,576,000","4,182,000","4,019,000","3,945,000","3,711,000","4,174,000","2,375,000","2,286,000","2,158,000","2,056,000","4,671,000","4,649,000","4,783,000","4,896,000","5,526,000","5,674,000","5,765,000"
BQR,(NCO-CAPEX) / Total Debt,19.36%,16.75%,9.51%,6.77%,9.61%,12.98%,12.48%,13.10%,10.68%,11.71%,12.07%,12.27%,6.44%,8.71%,3.42%,2.68%,10.47%
BQR,Score: Operating Leverage,42,45,45,45,45,45,55,55,55,52,42,42,42,42,42,42,42
BQR,Score: ICR,42,42,42,42,42,42,45,45,45,45,35,35,35,25,25,25,25
BQR,Score: Net Income,15,15,15,25,25,15,25,25,25,25,15,15,15,15,15,15,15
BQR,Score: FCF/Debt,48,52,58,65,58,55,55,55,58,58,55,55,65,58,75,75,58
BQR,BQR,36.8,38.8,40.3,44.5,42.8,39.5,46.0,46.0,46.8,45.7,37.5,37.5,40.0,36.7,41.0,41.0,36.7
