symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
VIVK,0001450704,2026-07-21 00:00:00,2026-07-21 17:28:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007719/0001829126-26-007719-index.htm,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007719/vivakorinc_8k.htm
GTN-A,0000043196,2026-07-21 00:00:00,2026-07-21 17:27:47,8-K,False,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/0001437749-26-023973-index.htm,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/gtn20260720_8k.htm
GTN,0000043196,2026-07-21 00:00:00,2026-07-21 17:27:47,8-K,False,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/0001437749-26-023973-index.htm,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/gtn20260720_8k.htm
TRXA,0001437750,2026-07-21 00:00:00,2026-07-21 17:27:22,8-K,False,https://www.sec.gov/Archives/edgar/data/1437750/000147793226004431/0001477932-26-004431-index.htm,https://www.sec.gov/Archives/edgar/data/1437750/000147793226004431/trex_8k.htm
KRYS,0001711279,2026-07-21 00:00:00,2026-07-21 17:24:31,8-K,False,https://www.sec.gov/Archives/edgar/data/1711279/000171127926000050/0001711279-26-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1711279/000171127926000050/krys-20260721.htm
GOCOQ,0001808220,2026-07-21 00:00:00,2026-07-21 17:23:17,8-K,False,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/0001628280-26-049063-index.htm,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/goco-20260721.htm
GOCO,0001808220,2026-07-21 00:00:00,2026-07-21 17:23:17,8-K,False,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/0001628280-26-049063-index.htm,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/goco-20260721.htm
NUTX,0001479681,2026-07-21 00:00:00,2026-07-21 17:22:07,8-K,False,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/0001628280-26-049061-index.htm,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/nutx-20260715.htm
CLNH,0001479681,2026-07-21 00:00:00,2026-07-21 17:22:07,8-K,False,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/0001628280-26-049061-index.htm,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/nutx-20260715.htm
GLXZ,0000013156,2026-07-21 00:00:00,2026-07-21 17:20:47,8-K,False,https://www.sec.gov/Archives/edgar/data/13156/000119312526310570/0001193125-26-310570-index.htm,https://www.sec.gov/Archives/edgar/data/13156/000119312526310570/d138634d8k.htm
NPB,0001336706,2026-07-21 00:00:00,2026-07-21 17:19:13,8-K,True,https://www.sec.gov/Archives/edgar/data/1336706/000133670626000059/0001336706-26-000059-index.htm,https://www.sec.gov/Archives/edgar/data/1336706/000133670626000059/npb-202606x8kxexx991.htm
RBKB,0001751783,2026-07-21 00:00:00,2026-07-21 17:15:07,8-K,False,https://www.sec.gov/Archives/edgar/data/1751783/000175178326000032/0001751783-26-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1751783/000175178326000032/rbkb-20260721x8k.htm
LTGR,0002104177,2026-07-21 00:00:00,2026-07-21 17:12:04,8-K,False,https://www.sec.gov/Archives/edgar/data/2104177/000121390026080103/0001213900-26-080103-index.htm,https://www.sec.gov/Archives/edgar/data/2104177/000121390026080103/ea0298705-8k_long.htm
LTGRU,0002104177,2026-07-21 00:00:00,2026-07-21 17:12:04,8-K,False,https://www.sec.gov/Archives/edgar/data/2104177/000121390026080103/0001213900-26-080103-index.htm,https://www.sec.gov/Archives/edgar/data/2104177/000121390026080103/ea0298705-8k_long.htm
BURU,0001814215,2026-07-21 00:00:00,2026-07-21 17:10:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/buru-20260715.htm
TWND-WT,0001814215,2026-07-21 00:00:00,2026-07-21 17:10:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/buru-20260715.htm
TWND,0001814215,2026-07-21 00:00:00,2026-07-21 17:10:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/buru-20260715.htm
TWND-UN,0001814215,2026-07-21 00:00:00,2026-07-21 17:10:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/buru-20260715.htm
UPLD,0001505155,2026-07-21 00:00:00,2026-07-21 17:03:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1505155/000150515526000059/0001505155-26-000059-index.htm,https://www.sec.gov/Archives/edgar/data/1505155/000150515526000059/upld-20260717.htm
None,0002076163,2026-07-21 00:00:00,2026-07-21 17:01:34,8-K,False,https://www.sec.gov/Archives/edgar/data/2076163/000149315226034105/0001493152-26-034105-index.htm,https://www.sec.gov/Archives/edgar/data/2076163/000149315226034105/form8-k.htm
EQH-PA,0001333986,2026-07-21 00:00:00,2026-07-21 17:01:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/0000950142-26-002136-index.htm,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/eh260809034_8k.htm
EQH,0001333986,2026-07-21 00:00:00,2026-07-21 17:01:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/0000950142-26-002136-index.htm,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/eh260809034_8k.htm
EQH-PC,0001333986,2026-07-21 00:00:00,2026-07-21 17:01:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/0000950142-26-002136-index.htm,https://www.sec.gov/Archives/edgar/data/1333986/000095014226002136/eh260809034_8k.htm
None,0002032019,2026-07-21 00:00:00,2026-07-21 17:00:13,8-K,False,https://www.sec.gov/Archives/edgar/data/2032019/000119312526310500/0001193125-26-310500-index.htm,https://www.sec.gov/Archives/edgar/data/2032019/000119312526310500/ck0002032019-20260720.htm
CRBG,0001889539,2026-07-21 00:00:00,2026-07-21 16:59:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1889539/000114036126029152/0001140361-26-029152-index.htm,https://www.sec.gov/Archives/edgar/data/1889539/000114036126029152/ef20078276_8k.htm
OXAC,0001861622,2026-07-21 00:00:00,2026-07-21 16:58:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/0001493152-26-034101-index.htm,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/form8-k.htm
OXACW,0001861622,2026-07-21 00:00:00,2026-07-21 16:58:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/0001493152-26-034101-index.htm,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/form8-k.htm
OXACU,0001861622,2026-07-21 00:00:00,2026-07-21 16:58:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/0001493152-26-034101-index.htm,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/form8-k.htm
JTAI,0001861622,2026-07-21 00:00:00,2026-07-21 16:58:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/0001493152-26-034101-index.htm,https://www.sec.gov/Archives/edgar/data/1861622/000149315226034101/form8-k.htm
