Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-04-28,2026-02-26,2025-10-27,2025-07-25,2025-04-25,2025-02-27,2024-10-23,2024-06-30,2024-03-31,2024-02-29,2023-10-20,2023-07-25,2023-04-24,2023-03-02,2022-10-26,2022-07-26,2022-04-25
Revenue & Margin,Segment-1,-,Cloud,-,-,-,Cloud,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,83.0%,-,-,-,79.9%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,Services,-,-,-,Services,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,17.0%,-,-,-,20.1%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"37,342,000","36,800,000","36,493,000","35,887,000","35,149,000","34,177,000","33,268,000","32,542,000","31,808,000","31,208,000","31,177,000","30,910,000","30,561,000","29,893,000","29,436,000","28,804,000","28,268,000"
