Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-07,2026-02-25,2025-11-05,2025-08-05,2025-05-07,2025-02-28,2024-11-08,2024-08-07,2024-05-07,2024-02-27,2023-11-07,2023-08-08,2023-05-09,2023-02-28,2022-11-09,2022-08-09,2022-05-10
Revenue & Margin,Segment-1,-,Software And Sensors Segment,-,-,-,-,-,-,-,Software and Sensors,-,-,-,Software and Sensors,-,-,-
Revenue & Margin,Segment-1 %,-,43.3%,-,-,-,-,-,-,-,60.8%,-,-,-,55.3%,-,-,-
Revenue & Margin,Segment-2,-,TASER X2,-,-,-,-,-,-,-,TASER,-,-,-,TASER,-,-,-
Revenue & Margin,Segment-2 %,-,32.9%,-,-,-,-,-,-,-,39.2%,-,-,-,44.7%,-,-,-
Revenue & Margin,Segment-3,-,Axon Body,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,14.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,Platform Solutions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,9.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"2,983,248","2,779,536","2,557,957","2,391,590","2,226,288","2,082,526","1,937,757","1,806,761","1,678,130","1,561,302","1,467,068","1,365,544","1,276,552","1,189,935","1,071,371","991,606","924,788"
