Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-04-29,2026-02-18,2025-10-29,2025-07-30,2025-04-25,2025-02-19,2024-09-30,2024-07-31,2024-04-24,2024-02-27,2023-11-01,2023-07-26,2023-04-26,2023-02-22,2022-10-27,2022-07-29,2022-04-27
Revenue & Margin,Segment-1,-,Maintenance,-,-,-,Transaction Based Fees,-,-,-,Enterprise Software,-,-,-,Appraisal And Tax,-,-,-
Revenue & Margin,Segment-1 %,-,59.7%,-,-,-,33.1%,-,-,-,69.8%,-,-,-,100.0%,-,-,-
Revenue & Margin,Segment-2,-,Professional Services,-,-,-,Saas Arrangements,-,-,-,Platform Technologies Segment,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,32.5%,-,-,-,30.5%,-,-,-,30.2%,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,Hardware and Other,-,-,-,Maintenance,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,6.0%,-,-,-,21.9%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,Software Licenses And Royalties,-,-,-,"Professional Services, Hardware and Other",-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,1.7%,-,-,-,14.5%,-,-,-,-,-,-,-,-,-,-,-
