symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
FDCT,0001722731,2026-06-08 00:00:00,2026-06-08 17:30:48,8-K,False,https://www.sec.gov/Archives/edgar/data/1722731/000149315226027774/0001493152-26-027774-index.htm,https://www.sec.gov/Archives/edgar/data/1722731/000149315226027774/form8-k.htm
THMG,0000711034,2026-06-08 00:00:00,2026-06-08 17:28:02,8-K,False,https://www.sec.gov/Archives/edgar/data/711034/000106299326003106/0001062993-26-003106-index.htm,https://www.sec.gov/Archives/edgar/data/711034/000106299326003106/form8k.htm
KHC,0001637459,2026-06-08 00:00:00,2026-06-08 17:25:35,8-K,False,https://www.sec.gov/Archives/edgar/data/1637459/000119312526262099/0001193125-26-262099-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000119312526262099/d11167d8k.htm
SATL,0001874315,2026-06-08 00:00:00,2026-06-08 17:24:02,8-K,False,https://www.sec.gov/Archives/edgar/data/1874315/000143774926019864/0001437749-26-019864-index.htm,https://www.sec.gov/Archives/edgar/data/1874315/000143774926019864/satl20260608_8k.htm
SATLW,0001874315,2026-06-08 00:00:00,2026-06-08 17:24:02,8-K,False,https://www.sec.gov/Archives/edgar/data/1874315/000143774926019864/0001437749-26-019864-index.htm,https://www.sec.gov/Archives/edgar/data/1874315/000143774926019864/satl20260608_8k.htm
None,0001913724,2026-06-08 00:00:00,2026-06-08 17:21:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1913724/000162828026041684/0001628280-26-041684-index.htm,https://www.sec.gov/Archives/edgar/data/1913724/000162828026041684/agci-20260608.htm
LUCK,0001840572,2026-06-08 00:00:00,2026-06-08 17:21:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1840572/000162828026041683/0001628280-26-041683-index.htm,https://www.sec.gov/Archives/edgar/data/1840572/000162828026041683/bowl-20260602.htm
BOWL,0001840572,2026-06-08 00:00:00,2026-06-08 17:21:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1840572/000162828026041683/0001628280-26-041683-index.htm,https://www.sec.gov/Archives/edgar/data/1840572/000162828026041683/bowl-20260602.htm
VIVK,0001450704,2026-06-08 00:00:00,2026-06-08 17:15:21,8-K,False,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006192/0001829126-26-006192-index.htm,https://www.sec.gov/Archives/edgar/data/1450704/000182912626006192/vivakorinc_8k.htm
BJDX,0001704287,2026-06-08 00:00:00,2026-06-08 17:15:17,8-K,False,https://www.sec.gov/Archives/edgar/data/1704287/000121390026066364/0001213900-26-066364-index.htm,https://www.sec.gov/Archives/edgar/data/1704287/000121390026066364/ea0293390-8k_bluejay.htm
None,0002083583,2026-06-08 00:00:00,2026-06-08 17:12:13,8-K,False,https://www.sec.gov/Archives/edgar/data/2083583/000121390026066359/0001213900-26-066359-index.htm,https://www.sec.gov/Archives/edgar/data/2083564/000121390026066359/ea0293974-8k425_bstr.htm
None,0002083564,2026-06-08 00:00:00,2026-06-08 17:12:13,8-K,False,https://www.sec.gov/Archives/edgar/data/2083564/000121390026066359/0001213900-26-066359-index.htm,https://www.sec.gov/Archives/edgar/data/2083564/000121390026066359/ea0293974-8k425_bstr.htm
CMT,0001026655,2026-06-08 00:00:00,2026-06-08 17:11:02,8-K,True,https://www.sec.gov/Archives/edgar/data/1026655/000102665526000041/0001026655-26-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1026655/000102665526000041/eastcoastjune2026final.htm
None,0002048948,2026-06-08 00:00:00,2026-06-08 17:10:15,8-K,False,https://www.sec.gov/Archives/edgar/data/2048948/000121390026066354/0001213900-26-066354-index.htm,https://www.sec.gov/Archives/edgar/data/2048948/000121390026066354/ea0293890-8k_newpro3.htm
KSCP,0001600983,2026-06-08 00:00:00,2026-06-08 17:10:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1600983/000110465926071442/0001104659-26-071442-index.htm,https://www.sec.gov/Archives/edgar/data/1600983/000110465926071442/kscp-20260604x8k.htm
ETS,0002053641,2026-06-08 00:00:00,2026-06-08 17:09:33,8-K,False,https://www.sec.gov/Archives/edgar/data/2053641/000110465926071441/0001104659-26-071441-index.htm,https://www.sec.gov/Archives/edgar/data/2053641/000110465926071441/tm2617088d1_8k.htm
ELAB,0001840563,2026-06-08 00:00:00,2026-06-08 17:08:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1840563/000121390026066351/0001213900-26-066351-index.htm,https://www.sec.gov/Archives/edgar/data/1840563/000121390026066351/ea0293813-8k_pmgc.htm
CLVT-PA,0001764046,2026-06-08 00:00:00,2026-06-08 17:07:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1764046/000176404626000075/0001764046-26-000075-index.htm,https://www.sec.gov/Archives/edgar/data/1764046/000176404626000075/clvt-20260605.htm
CLVT,0001764046,2026-06-08 00:00:00,2026-06-08 17:07:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1764046/000176404626000075/0001764046-26-000075-index.htm,https://www.sec.gov/Archives/edgar/data/1764046/000176404626000075/clvt-20260605.htm
ALAB,0001736297,2026-06-08 00:00:00,2026-06-08 17:07:19,8-K,False,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000027/0001736297-26-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000027/alab-20260604.htm
IDR,0001030192,2026-06-08 00:00:00,2026-06-08 17:06:02,8-K,False,https://www.sec.gov/Archives/edgar/data/1030192/000165495426005780/0001654954-26-005780-index.htm,https://www.sec.gov/Archives/edgar/data/1030192/000165495426005780/idr_8k.htm
NJMC,0001030192,2026-06-08 00:00:00,2026-06-08 17:06:02,8-K,False,https://www.sec.gov/Archives/edgar/data/1030192/000165495426005780/0001654954-26-005780-index.htm,https://www.sec.gov/Archives/edgar/data/1030192/000165495426005780/idr_8k.htm
GECCO,0001675033,2026-06-08 00:00:00,2026-06-08 17:02:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1675033/000119312526262002/0001193125-26-262002-index.htm,https://www.sec.gov/Archives/edgar/data/1675033/000119312526262002/gecc-20260608.htm
GECCH,0001675033,2026-06-08 00:00:00,2026-06-08 17:02:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1675033/000119312526262002/0001193125-26-262002-index.htm,https://www.sec.gov/Archives/edgar/data/1675033/000119312526262002/gecc-20260608.htm
