Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q3,2026-Q2,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-04-28,2026-01-27,2025-10-28,2025-08-15,2025-05-01,2025-01-29,2024-10-25,2024-08-16,2024-04-26,2024-01-26,2023-10-27,2023-08-11,2023-04-28,2023-01-27,2022-10-28,2022-08-12,2022-04-28
Revenue & Margin,Segment-1,-,-,-,Engineered Solutions Segment,-,-,-,Service Center Based Distribution Segment,-,-,-,Service Center Based Distribution Segment,-,-,-,Service Center Based Distribution Segment,-
Revenue & Margin,Segment-1 %,-,-,-,100.0%,-,-,-,68.2%,-,-,-,67.2%,-,-,-,67.3%,-
Revenue & Margin,Segment-2,-,-,-,-,-,-,-,Engineered Solutions Segment,-,-,-,Engineered Solutions Segment,-,-,-,Fluid Power & Flow Control Segment,-
Revenue & Margin,Segment-2 %,-,-,-,-,-,-,-,31.8%,-,-,-,32.8%,-,-,-,32.7%,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"4,838,729","4,754,025","4,664,003","4,563,424","4,499,369","4,479,010","4,483,162","4,479,406","4,476,805","4,462,450","4,445,577","4,412,794","4,316,179","4,164,806","3,981,400","3,810,676","3,645,105"
Revenue & Margin,Rev-CoGS / Rev,30.04%,30.04%,30.44%,30.31%,30.33%,30.09%,29.81%,29.84%,29.46%,29.44%,29.36%,29.16%,29.08%,29.03%,29.09%,29.05%,29.17%
Revenue & Margin,Rev-CoGS-SG&A / Rev,11.20%,11.22%,11.03%,10.93%,11.17%,11.04%,10.89%,11.07%,10.76%,10.92%,10.93%,10.69%,11.29%,10.95%,10.59%,10.22%,9.05%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,11.20%,11.22%,11.03%,10.92%,11.17%,11.04%,10.89%,11.07%,10.80%,10.96%,10.96%,10.72%,10.55%,10.19%,9.79%,9.39%,9.05%
Revenue & Margin,Net Income / Rev,8.34%,8.49%,8.61%,8.61%,8.64%,8.62%,8.57%,8.61%,8.37%,8.39%,8.18%,7.86%,7.73%,7.32%,7.07%,6.76%,6.52%
EBITDA,Net Income ($k),"403,761","403,791","401,732","392,988","388,643","386,061","383,999","385,762","374,486","374,456","363,685","346,739","333,637","304,756","281,325","257,414","237,545"
EBITDA,D & A ($k),"66,347","66,868","63,645","60,480","57,004","52,956","52,768","52,354","52,452","52,934","52,995","53,071","53,031","53,039","53,193","53,555","53,577"
EBITDA,Net Interest Expense ($k),"12,811","14,871","13,665","16,736","23,438","19,196","17,958","15,214","6,653","11,161","15,429","20,589","23,452","24,531","25,353","26,263","27,922"
EBITDA,Tax Provision ($k),"117,768","109,892","111,740","107,979","118,215","116,180","111,282","112,368","105,246","104,891","106,011","103,072","94,330","90,453","79,973","72,376","65,434"
EBITDA,EBITDA ($k),"600,687","595,422","590,782","578,183","587,300","574,393","566,007","565,698","538,837","543,442","538,120","523,471","504,450","472,779","439,844","409,608","384,478"
EBITDA,Stock-Based Comp ($k),"6,879","4,745","3,296","3,140","3,663","3,663","3,663","3,964","4,133","7,551","9,613","9,576","9,913","9,291","8,934","8,558","7,858"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,265.32,256.77,261.05,232.45,225.34,239.47,223.13,190.25,195.38,172.69,154.61,144.83,142.13,126.03,102.78,96.17,102.66
