Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-07,2026-02-19,2025-10-31,2025-08-01,2025-05-01,2025-02-20,2024-10-31,2024-08-01,2024-04-25,2024-02-22,2023-10-26,2023-07-27,2023-04-27,2023-02-21,2022-10-28,2022-07-29,2022-04-28
Revenue & Margin,Segment-1,-,High-Touch Solutions (N.A.),-,-,-,High-Touch Solutions (N.A.),-,-,-,High-Touch Solutions (N.A.),-,-,-,High-Touch Solutions (N.A.),-,-,-
Revenue & Margin,Segment-1 %,-,79.4%,-,-,-,81.4%,-,-,-,82.0%,-,-,-,81.4%,-,-,-
Revenue & Margin,Segment-2,-,Endless Assortment,-,-,-,Endless Assortment,-,-,-,Endless Assortment,-,-,-,Endless Assortment,-,-,-
Revenue & Margin,Segment-2 %,-,20.6%,-,-,-,18.6%,-,-,-,18.0%,-,-,-,18.6%,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
