Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-05-31,2026-01-31,2025-10-31,2025-08-31,2025-05-31,2025-01-31,2024-11-30,2024-08-31,2024-05-31,2024-01-31,2023-11-30,2023-08-31,2023-05-31,2023-01-31,2022-10-31,2022-07-31,2022-04-30
Header,Filing Date,2026-05-28,2026-03-23,2025-11-26,2025-08-28,2025-05-29,2025-03-24,2024-11-27,2024-08-29,2024-05-30,2024-03-25,2023-11-29,2023-08-30,2023-06-01,2023-03-27,2022-11-23,2022-08-25,2022-05-26
Revenue & Margin,Segment-1,-,Home Decor,-,-,-,Home Decor,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,37.5%,-,-,-,36.9%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,Building Products,-,-,-,Building Products,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,31.6%,-,-,-,31.5%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,Hardlines,-,-,-,Hardlines,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,28.8%,-,-,-,29.0%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,Other Sales,-,-,-,Other Sales,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,2.2%,-,-,-,2.6%,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"88,434,000","86,286,000","84,255,000","83,612,000","83,239,000","83,673,000","83,722,000","84,023,000","85,393,000","86,376,000","90,219,000","93,227,000","95,747,000","97,059,000","95,953,000","95,392,000","95,486,000"
